,player_id,season,team_x,tournament,apps,mins,goals,assists,yels,reds,shoots_per_game,pass_success,overall_ratings,tackles,intercepts,fouls,offsides_won,clear,drb,blocks,key_pass,drb_won,fouls_given,offsides_given,dispossessed,turnover,total_pass,crosses,long_pass,Name,team_y,Current Team,Shirt Number,Height,birth_date,Nationality,Positions,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10
3,201755,2019/2020,Newcastle,EPL,32(6),2699,2,,7,0,1.3,76.7,6.67,0.9,,0.8,0,0.8,0.6,6.67,0.8,1.1,1.1,0.5,1.6,3.5,21.6,0.1,0.3,Joelinton,,Newcastle,7,186cm,14-08-1996,Brazil,"Attacking Midfielder (Centre, Left, Right), Forward",6.72,8.57,7.86,6.26,9.19,8.07,6.71,6.39,7.4,6.97
0,338780,2022/2023,Newcastle,EPL,31,2645,4,,7,0,0.9,84.5,7.22,2.4,,1.4,0,0.6,0.9,7.22,1.3,1.5,2.5,0,1.9,1.4,51.5,0.1,3.3,Bruno Guimarães,,Newcastle,39,182cm,16-11-1997,Brazil,Defensive Midfielder (C),7.99,6.89,6.22,7.56,7.56,7.42,6.44,7.26,8.3,7.11
1,338780,2021/2022,Newcastle,EPL,11(6),1034,5,,4,0,1.4,85.7,7.04,2.6,,0.8,0,0.7,1,7.04,0.7,1.3,2.1,0.2,1.7,1.4,29.7,0.3,2.6,Bruno Guimarães,,Newcastle,39,182cm,16-11-1997,Brazil,Defensive Midfielder (C),7.99,6.89,6.22,7.56,7.56,7.42,6.44,7.26,8.3,7.11
0,46092,2022/2023,Newcastle,EPL,0(1),66,0,,0,0,0,80,7.09,0,,0,0,0,1,7.09,0,0,0,0,0,0,15,0,4,Martin Dúbravka,,Newcastle,31,190cm,15-01-1989,Slovakia,Goalkeeper,6.03,7.12,N/A,7.09,7.08,6.62,,,,
1,46092,2021/2022,Newcastle,EPL,26,2340,0,,1,0,0,59.4,6.66,0,,0,0,0.5,0,6.66,0.1,0,0.2,0,0,0,29,0,8.6,Martin Dúbravka,,Newcastle,31,190cm,15-01-1989,Slovakia,Goalkeeper,6.03,7.12,N/A,7.09,7.08,6.62,,,,
2,46092,2020/2021,Newcastle,EPL,13,1170,0,,0,0,0,70.1,6.84,0,,0,0,0.9,0,6.84,0,0,0.4,0,0,0.1,28.5,0,5.6,Martin Dúbravka,,Newcastle,31,190cm,15-01-1989,Slovakia,Goalkeeper,6.03,7.12,N/A,7.09,7.08,6.62,,,,
3,46092,2019/2020,Newcastle,EPL,38,3420,0,,0,0,0,50.6,6.72,0,,0,0,0.9,0,6.72,0,0,0.1,0,0,0.1,25.5,0,7.9,Martin Dúbravka,,Newcastle,31,190cm,15-01-1989,Slovakia,Goalkeeper,6.03,7.12,N/A,7.09,7.08,6.62,,,,
4,46092,2018/2019,Newcastle,EPL,38,3420,0,,1,0,0,53.4,6.62,0.1,,0,0,0.9,0.1,6.62,0,0,0.1,0,0,0,27.2,0,7.4,Martin Dúbravka,,Newcastle,31,190cm,15-01-1989,Slovakia,Goalkeeper,6.03,7.12,N/A,7.09,7.08,6.62,,,,
5,46092,2017/2018,Newcastle,EPL,12,1080,0,,0,0,0,54.1,6.73,0,,0,0,0.8,0,6.73,0,0,0.2,0,0,0,26.3,0,6,Martin Dúbravka,,Newcastle,31,190cm,15-01-1989,Slovakia,Goalkeeper,6.03,7.12,N/A,7.09,7.08,6.62,,,,
0,299254,2022/2023,Newcastle,EPL,16(5),1439,10,,3,0,2.3,77.2,7.08,0.8,,0.9,0,0.3,0.8,7.08,0.8,1.4,0.7,0.2,1.1,1.8,16.1,0,0.7,Alexander Isak,,Newcastle,19,192cm,21-09-1999,Sweden,"Attacking Midfielder (Left), Forward",6.98,6.89,6.24,8.93,6.68,8.5,6.64,7.02,7.41,6.14
0,82726,2022/2023,Newcastle,EPL,35,3119,1,,7,0,1.6,77.7,7.05,1.3,,0.5,0.4,3.7,0.4,7.05,0.5,0.1,0.8,0.2,0.2,0.6,50.4,0.1,4.4,Fabian Schär,,Newcastle,5,186cm,20-12-1991,Switzerland,Defender (Centre),8.08,6.76,6.19,8.1,6.78,6.46,5.69,6.99,6.73,8.16
1,82726,2021/2022,Newcastle,EPL,25,2161,2,,4,0,0.8,69.6,6.70,0.6,,1,0.4,3.8,0.3,6.70,0.4,0.2,0.4,0.1,0.2,0.5,39.4,0,5.1,Fabian Schär,,Newcastle,5,186cm,20-12-1991,Switzerland,Defender (Centre),8.08,6.76,6.19,8.1,6.78,6.46,5.69,6.99,6.73,8.16
2,82726,2020/2021,Newcastle,EPL,13(5),1247,1,,4,1,0.7,77.1,6.39,0.7,,1.2,0.3,2.8,0.7,6.39,0,0.4,0.8,0.1,0.3,0.2,32.3,0,3.5,Fabian Schär,,Newcastle,5,186cm,20-12-1991,Switzerland,Defender (Centre),8.08,6.76,6.19,8.1,6.78,6.46,5.69,6.99,6.73,8.16
3,82726,2019/2020,Newcastle,EPL,18(4),1634,2,,5,0,0.9,74.8,6.75,1.8,,1.3,0.3,3.3,1,6.75,0.2,0.7,1.1,0.1,0.2,0.6,34.6,0,4.3,Fabian Schär,,Newcastle,5,186cm,20-12-1991,Switzerland,Defender (Centre),8.08,6.76,6.19,8.1,6.78,6.46,5.69,6.99,6.73,8.16
4,82726,2018/2019,Newcastle,EPL,22(2),2004,4,,12,0,1,68.1,7.30,2.5,,1.2,0.4,5.7,1.1,7.30,0.5,0.6,0.8,0,0.4,0.5,41.4,0.1,5.6,Fabian Schär,,Newcastle,5,186cm,20-12-1991,Switzerland,Defender (Centre),8.08,6.76,6.19,8.1,6.78,6.46,5.69,6.99,6.73,8.16
0,134115,2022/2023,Newcastle,EPL,21(9),1866,18,,4,0,2.4,67.8,6.95,0.3,,0.7,0,0.1,0.1,6.95,0.8,0.4,1,0.5,1.1,2.4,7.8,0,0.1,Callum Wilson,,Newcastle,9,180cm,27-02-1992,England,Forward,8.22,7.08,5.74,7.4,8.57,8.68,5.81,7.7,8.39,6.1
1,134115,2021/2022,Newcastle,EPL,16(2),1395,8,,4,0,1.9,68.2,6.57,0.5,,1.5,0,0.6,0.2,6.57,0.6,0.6,1.2,0.9,1.5,3.3,8.4,0.1,0.1,Callum Wilson,,Newcastle,9,180cm,27-02-1992,England,Forward,8.22,7.08,5.74,7.4,8.57,8.68,5.81,7.7,8.39,6.1
2,134115,2020/2021,Newcastle,EPL,23(3),2086,12,,2,0,1.9,69.5,6.84,0.5,,1.5,0,0.5,0.4,6.84,0.7,1,1.6,0.8,1.5,2.8,13.1,0,0.1,Callum Wilson,,Newcastle,9,180cm,27-02-1992,England,Forward,8.22,7.08,5.74,7.4,8.57,8.68,5.81,7.7,8.39,6.1
3,134115,2019/2020,Bournemouth,EPL,32(3),2911,8,,10,0,1.6,64.5,6.51,0.3,,1.6,0,0.5,0.4,6.51,0.8,0.7,1.1,0.9,1.5,3.1,14.6,0.1,0.3,Callum Wilson,,Newcastle,9,180cm,27-02-1992,England,Forward,8.22,7.08,5.74,7.4,8.57,8.68,5.81,7.7,8.39,6.1
4,134115,2018/2019,Bournemouth,EPL,29(1),2535,14,,3,0,2.2,67.1,6.99,0.3,,1.4,0,0.5,0.3,6.99,1,0.6,1.1,0.6,1.5,3.2,14.7,0.2,0.1,Callum Wilson,,Newcastle,9,180cm,27-02-1992,England,Forward,8.22,7.08,5.74,7.4,8.57,8.68,5.81,7.7,8.39,6.1
5,134115,2017/2018,Bournemouth,EPL,23(5),1991,8,,0,0,1.9,70.5,6.53,0.3,,1.3,0,0.5,0.5,6.53,0.7,0.6,1.3,0.7,1.7,2.1,14,0.1,0.2,Callum Wilson,,Newcastle,9,180cm,27-02-1992,England,Forward,8.22,7.08,5.74,7.4,8.57,8.68,5.81,7.7,8.39,6.1
6,134115,2016/2017,Bournemouth,EPL,16(4),1367,6,,0,0,1.6,72.8,6.49,0.3,,1.5,0,0.1,0.3,6.49,0.4,0.4,1.3,0.9,2,2.4,9.6,0.1,0.1,Callum Wilson,,Newcastle,9,180cm,27-02-1992,England,Forward,8.22,7.08,5.74,7.4,8.57,8.68,5.81,7.7,8.39,6.1
7,134115,2015/2016,Bournemouth,EPL,9(4),773,5,,0,0,1.3,73.3,6.53,0.4,,0.9,0,0.1,0.2,6.53,0.5,0.5,1.5,0.3,1.7,2.4,10.1,0.1,0.1,Callum Wilson,,Newcastle,9,180cm,27-02-1992,England,Forward,8.22,7.08,5.74,7.4,8.57,8.68,5.81,7.7,8.39,6.1
0,303924,2022/2023,Newcastle,EPL,28(5),2418,11,,2,0,1.9,84.6,6.91,1.4,,0.7,0,0.3,0.6,6.91,0.8,0.9,1,0.3,0.8,1.5,27.4,0.2,0.4,Miguel Almirón,,Newcastle,24,174cm,10-02-1994,Paraguay,"Attacking Midfielder (Centre, Left, Right), Forward",5.8,7.04,6.13,6.14,6.35,6.15,6.06,6.48,8.49,6.88
1,303924,2021/2022,Newcastle,EPL,19(11),1721,1,,2,0,1.1,81.6,6.45,1.6,,0.6,0,0.3,1.1,6.45,0.6,0.9,0.8,0.3,0.8,1.5,16.2,0.1,0.4,Miguel Almirón,,Newcastle,24,174cm,10-02-1994,Paraguay,"Attacking Midfielder (Centre, Left, Right), Forward",5.8,7.04,6.13,6.14,6.35,6.15,6.06,6.48,8.49,6.88
2,303924,2020/2021,Newcastle,EPL,28(6),2438,4,,3,0,1,82,6.66,1.4,,0.5,0,0.5,1.2,6.66,0.9,1.1,1.1,0.2,1,1.4,25,0.2,1,Miguel Almirón,,Newcastle,24,174cm,10-02-1994,Paraguay,"Attacking Midfielder (Centre, Left, Right), Forward",5.8,7.04,6.13,6.14,6.35,6.15,6.06,6.48,8.49,6.88
3,303924,2019/2020,Newcastle,EPL,35(1),3034,4,,5,0,1.6,80.2,6.70,1.7,,0.8,0,0.4,0.9,6.70,0.9,1.3,1.6,0.7,1,2.2,23,0.2,0.6,Miguel Almirón,,Newcastle,24,174cm,10-02-1994,Paraguay,"Attacking Midfielder (Centre, Left, Right), Forward",5.8,7.04,6.13,6.14,6.35,6.15,6.06,6.48,8.49,6.88
4,303924,2018/2019,Newcastle,EPL,9(1),763,0,,0,0,1.9,74.7,6.76,2,,0.6,0,0.4,0.6,6.76,1.3,0.7,1.7,0.4,0.6,2.2,24.1,0.7,0.8,Miguel Almirón,,Newcastle,24,174cm,10-02-1994,Paraguay,"Attacking Midfielder (Centre, Left, Right), Forward",5.8,7.04,6.13,6.14,6.35,6.15,6.06,6.48,8.49,6.88
0,342563,2022/2023,Newcastle,EPL,31(4),2578,3,,1,0,1.7,85.1,6.88,1.5,,1,0,0.4,0.9,6.88,1.1,1.1,0.7,0.1,0.8,1.9,25.4,0.4,1,Joe Willock,,Newcastle,28,179cm,20-08-1999,England,Midfielder (Centre),7.81,6.72,6.49,5.87,7.99,7.84,6.93,6.75,6.95,6.52
1,342563,2021/2022,Newcastle,EPL,24(5),2047,2,,0,0,1.2,81.6,6.58,2.2,,1.2,0,0.3,1.3,6.58,0.6,1.2,0.9,0,0.7,1.9,18.8,0.1,0.6,Joe Willock,,Newcastle,28,179cm,20-08-1999,England,Midfielder (Centre),7.81,6.72,6.49,5.87,7.99,7.84,6.93,6.75,6.95,6.52
2,342563,2020/2021,Newcastle,EPL,11(3),980,8,,0,0,1.4,77.1,7.13,1.9,,0.6,0,0.7,2.4,7.13,0.6,1.6,1.1,0,1.1,1.5,16.2,0.2,0.6,Joe Willock,,Newcastle,28,179cm,20-08-1999,England,Midfielder (Centre),7.81,6.72,6.49,5.87,7.99,7.84,6.93,6.75,6.95,6.52
3,342563,2020/2021,Arsenal,EPL,2(5),235,0,,1,0,0.6,78.2,6.25,0.9,,0.9,0,0,0.6,6.25,0.3,0.6,0.6,0,0.4,1.9,12.4,0,0.1,Joe Willock,,Newcastle,28,179cm,20-08-1999,England,Midfielder (Centre),7.81,6.72,6.49,5.87,7.99,7.84,6.93,6.75,6.95,6.52
4,342563,2019/2020,Arsenal,EPL,8(21),849,1,,2,0,0.5,82.8,6.31,0.9,,0.3,0,0.3,0.4,6.31,0.4,0.7,0.4,0,0.6,1,11.8,0.1,0.4,Joe Willock,,Newcastle,28,179cm,20-08-1999,England,Midfielder (Centre),7.81,6.72,6.49,5.87,7.99,7.84,6.93,6.75,6.95,6.52
5,342563,2018/2019,Arsenal,EPL,1(1),64,0,,0,0,1,80,6.15,0.5,,0,0,0,0,6.15,0,0,1,0,1,1.5,7.5,0,0.5,Joe Willock,,Newcastle,28,179cm,20-08-1999,England,Midfielder (Centre),7.81,6.72,6.49,5.87,7.99,7.84,6.93,6.75,6.95,6.52
6,342563,2017/2018,Arsenal,EPL,1(1),82,0,,0,0,0.5,77.5,6.04,2,,1.5,0,0.5,0,6.04,0,0,0,0,1,1,20,0,0.5,Joe Willock,,Newcastle,28,179cm,20-08-1999,England,Midfielder (Centre),7.81,6.72,6.49,5.87,7.99,7.84,6.93,6.75,6.95,6.52
0,82277,2022/2023,Newcastle,EPL,35(2),3101,1,,6,0,0.6,78.6,6.79,1.6,,0.9,0.2,2.8,0.9,6.79,0.4,0.3,0.1,0.2,0.2,0.9,38.7,0.1,1.5,Dan Burn,,Newcastle,33,198cm,09-05-1992,England,"Defender (Centre, Left), Midfielder (Left)",7,6.73,6.42,7.24,6.18,7.27,5.91,6.9,7.56,6.74
1,82277,2021/2022,Brighton,EPL,12(1),1023,1,,4,0,0.5,81.8,6.80,1.7,,1.2,0.3,3.6,0.7,6.80,0.2,0,0,0,0.1,0.5,48.9,0,1.9,Dan Burn,,Newcastle,33,198cm,09-05-1992,England,"Defender (Centre, Left), Midfielder (Left)",7,6.73,6.42,7.24,6.18,7.27,5.91,6.9,7.56,6.74
2,82277,2021/2022,Newcastle,EPL,16,1440,0,,4,0,0.7,78.3,6.98,1,,0.7,0.4,6.1,0.3,6.98,0.3,0,0.4,0.3,0.2,0.3,36.5,0,1.4,Dan Burn,,Newcastle,33,198cm,09-05-1992,England,"Defender (Centre, Left), Midfielder (Left)",7,6.73,6.42,7.24,6.18,7.27,5.91,6.9,7.56,6.74
3,82277,2020/2021,Brighton,EPL,23(4),2060,1,,5,0,0.6,75.6,6.75,1.9,,1.3,0.1,2.6,1,6.75,0.4,0.4,0.2,0.1,0.3,1,40.7,0.3,1.1,Dan Burn,,Newcastle,33,198cm,09-05-1992,England,"Defender (Centre, Left), Midfielder (Left)",7,6.73,6.42,7.24,6.18,7.27,5.91,6.9,7.56,6.74
4,82277,2019/2020,Brighton,EPL,33(1),2881,0,,5,0,0.4,74.1,6.90,2,,0.9,0.3,3.6,0.8,6.90,0.6,0.6,0.4,0.1,0.7,1.1,46.1,0.3,1.3,Dan Burn,,Newcastle,33,198cm,09-05-1992,England,"Defender (Centre, Left), Midfielder (Left)",7,6.73,6.42,7.24,6.18,7.27,5.91,6.9,7.56,6.74
5,82277,2013/2014,Fulham,EPL,6(3),605,0,,0,0,0.4,68.8,6.51,0.7,,0.7,0.3,9,1.1,6.51,0.1,0,0.1,0,0.3,0.4,22.8,0,1.8,Dan Burn,,Newcastle,33,198cm,09-05-1992,England,"Defender (Centre, Left), Midfielder (Left)",7,6.73,6.42,7.24,6.18,7.27,5.91,6.9,7.56,6.74
0,135891,2022/2023,Newcastle,EPL,11(13),1050,1,,1,0,1.1,74.4,6.77,0.4,,0.3,0,0,0.3,6.77,1.1,2.1,0.6,0,1.2,1.2,16.1,0.2,0.8,Allan Saint-Maximin,,Newcastle,10,173cm,12-03-1997,France,"Attacking Midfielder (Centre, Left, Right), Forward",6.65,6.09,6.84,6.13,7.82,8.14,6.45,6.6,6.17,6.55
1,135891,2021/2022,Newcastle,EPL,31(4),2812,5,,6,0,1.8,76.3,7.09,0.4,,0.6,0,0.1,0.4,7.09,1.4,4.3,1.4,0.4,2.6,3.4,19.3,0.3,0.7,Allan Saint-Maximin,,Newcastle,10,173cm,12-03-1997,France,"Attacking Midfielder (Centre, Left, Right), Forward",6.65,6.09,6.84,6.13,7.82,8.14,6.45,6.6,6.17,6.55
2,135891,2020/2021,Newcastle,EPL,19(6),1568,3,,0,0,1.2,82.5,7.12,0.6,,0.4,0,0,0.2,7.12,1.2,3.8,1.8,0.2,2.1,2.2,16.7,0.2,0.6,Allan Saint-Maximin,,Newcastle,10,173cm,12-03-1997,France,"Attacking Midfielder (Centre, Left, Right), Forward",6.65,6.09,6.84,6.13,7.82,8.14,6.45,6.6,6.17,6.55
3,135891,2019/2020,Newcastle,EPL,23(3),1874,3,,0,0,1.8,79.1,7.29,0.5,,0.7,0,0.2,0.5,7.29,1.3,4.7,1.8,0.1,2,2.8,16.6,0.3,0.8,Allan Saint-Maximin,,Newcastle,10,173cm,12-03-1997,France,"Attacking Midfielder (Centre, Left, Right), Forward",6.65,6.09,6.84,6.13,7.82,8.14,6.45,6.6,6.17,6.55
0,379732,2022/2023,Newcastle,EPL,34(1),3039,0,,2,0,0.6,86.7,6.73,1.1,,0.4,0.5,3.2,0.2,6.73,0.3,0,0.3,0.1,0.1,0.3,48.9,0,2.9,Sven Botman,,Newcastle,4,193cm,12-01-2000,Netherlands,Defender (Centre),6.81,6.6,5.96,6.64,6.74,6.88,6.78,6.29,6.3,6.82
0,105720,2022/2023,Newcastle,EPL,37,3262,0,,3,1,0,58.8,6.70,0,,0,0,1.2,0.1,6.70,0.1,0,0.1,0,0,0.1,17.8,0,3.8,Nick Pope,,Newcastle,22,191cm,19-04-1992,England,Goalkeeper,6.12,8.41,6.1,6.48,6.53,6.64,6.88,7.51,6.23,6.89
1,105720,2021/2022,Burnley,EPL,36,3240,0,,1,0,0,44.5,6.82,0,,0,0,1.3,0.1,6.82,0.1,0,0.1,0,0,0,25.8,0,9.2,Nick Pope,,Newcastle,22,191cm,19-04-1992,England,Goalkeeper,6.12,8.41,6.1,6.48,6.53,6.64,6.88,7.51,6.23,6.89
2,105720,2020/2021,Burnley,EPL,32,2880,0,,1,0,0,44.6,6.86,0,,0.1,0,1.3,0,6.86,0.1,0,0.2,0,0,0.1,26.2,0,8.7,Nick Pope,,Newcastle,22,191cm,19-04-1992,England,Goalkeeper,6.12,8.41,6.1,6.48,6.53,6.64,6.88,7.51,6.23,6.89
3,105720,2019/2020,Burnley,EPL,38,3420,0,,1,0,0,37.6,6.77,0,,0,0,0.7,0,6.77,0.1,0,0.2,0,0,0,26.5,0,7.3,Nick Pope,,Newcastle,22,191cm,19-04-1992,England,Goalkeeper,6.12,8.41,6.1,6.48,6.53,6.64,6.88,7.51,6.23,6.89
4,105720,2017/2018,Burnley,EPL,34(1),3114,0,,3,0,0,39,6.93,0,,0,0,1.1,0,6.93,0.1,0,0.1,0,0,0,31.4,0,10.3,Nick Pope,,Newcastle,22,191cm,19-04-1992,England,Goalkeeper,6.12,8.41,6.1,6.48,6.53,6.64,6.88,7.51,6.23,6.89
0,342811,2022/2023,Newcastle,EPL,28(5),2517,1,,2,0,1,82.8,6.64,1.3,,0.9,0,0.7,1,6.64,0.7,0.2,1.2,0.2,0.9,1.1,34.1,0.2,1.4,Sean Longstaff,,Newcastle,36,180cm,30-10-1997,England,Defensive Midfielder (C),6.04,6.31,6.65,7.09,6.75,6.16,6.29,7.07,6.98,6.3
1,342811,2021/2022,Newcastle,EPL,15(9),1461,1,,1,0,0.6,81,6.39,2.3,,0.6,0,0.8,1.7,6.39,0.3,0.3,0.7,0,0.8,0.9,24.6,0.1,1.8,Sean Longstaff,,Newcastle,36,180cm,30-10-1997,England,Defensive Midfielder (C),6.04,6.31,6.65,7.09,6.75,6.16,6.29,7.07,6.98,6.3
2,342811,2020/2021,Newcastle,EPL,15(7),1406,0,,2,0,0.7,81.5,6.36,1.4,,1,0,0.6,1.1,6.36,0.5,0.2,1,0,0.3,0.8,25.4,0.3,2.3,Sean Longstaff,,Newcastle,36,180cm,30-10-1997,England,Defensive Midfielder (C),6.04,6.31,6.65,7.09,6.75,6.16,6.29,7.07,6.98,6.3
3,342811,2019/2020,Newcastle,EPL,14(9),1373,1,,2,1,1.1,79.2,6.37,1.5,,0.7,0,0.9,1.3,6.37,0.7,0.3,1.1,0,0.7,1.1,27.4,0.3,1.5,Sean Longstaff,,Newcastle,36,180cm,30-10-1997,England,Defensive Midfielder (C),6.04,6.31,6.65,7.09,6.75,6.16,6.29,7.07,6.98,6.3
4,342811,2018/2019,Newcastle,EPL,8(1),688,1,,2,0,0.9,80.9,6.86,1.9,,0.8,0,0.8,1.7,6.86,0.6,0.6,0.9,0,0.7,0.4,32.6,0.2,3.3,Sean Longstaff,,Newcastle,36,180cm,30-10-1997,England,Defensive Midfielder (C),6.04,6.31,6.65,7.09,6.75,6.16,6.29,7.07,6.98,6.3
0,141486,2022/2023,Newcastle,EPL,14(21),1225,4,,0,0,0.8,72.2,6.45,0.4,,0.2,0,0.1,0.3,6.45,0.5,0.4,0.4,0.1,0.6,0.5,10.8,0.3,0.3,Jacob Murphy,,Newcastle,23,179cm,24-02-1995,England,"Defender (Right), Midfielder (Left, Right)",6.9,6.58,7.57,5.95,5.97,8.9,7.04,6.75,6.51,6.17
1,141486,2021/2022,Newcastle,EPL,13(20),1455,1,,4,0,0.8,64.5,6.38,1.5,,0.5,0.1,0.5,0.5,6.38,0.6,0.4,0.4,0.1,0.6,0.9,13.7,0.3,0.4,Jacob Murphy,,Newcastle,23,179cm,24-02-1995,England,"Defender (Right), Midfielder (Left, Right)",6.9,6.58,7.57,5.95,5.97,8.9,7.04,6.75,6.51,6.17
2,141486,2020/2021,Newcastle,EPL,17(9),1621,2,,3,0,1.2,70.5,6.66,1.5,,0.9,0.1,0.9,1,6.66,0.7,1.5,0.9,0.1,1,1.3,17.6,0.6,0.8,Jacob Murphy,,Newcastle,23,179cm,24-02-1995,England,"Defender (Right), Midfielder (Left, Right)",6.9,6.58,7.57,5.95,5.97,8.9,7.04,6.75,6.51,6.17
3,141486,2018/2019,Newcastle,EPL,3(6),300,0,,0,0,0.2,65.9,6.25,0.7,,0.4,0,0.7,0.2,6.25,0.1,0.3,0,0.1,0.3,1.1,4.9,0.3,0.4,Jacob Murphy,,Newcastle,23,179cm,24-02-1995,England,"Defender (Right), Midfielder (Left, Right)",6.9,6.58,7.57,5.95,5.97,8.9,7.04,6.75,6.51,6.17
4,141486,2017/2018,Newcastle,EPL,13(12),1145,1,,0,0,0.9,65.5,6.29,0.5,,0.3,0,0.4,0.8,6.29,0.4,1.4,0.4,0,1.2,1.4,11.2,0.3,0.3,Jacob Murphy,,Newcastle,23,179cm,24-02-1995,England,"Defender (Right), Midfielder (Left, Right)",6.9,6.58,7.57,5.95,5.97,8.9,7.04,6.75,6.51,6.17
0,136776,2022/2023,Newcastle,EPL,5(11),528,0,,1,0,0.1,82.1,6.36,0.8,,0.4,0.1,0.7,0.7,6.36,0.6,0.1,0.2,0,0.4,0.3,18.9,0.4,0.6,Matt Targett,,Newcastle,13,183cm,18-09-1995,England,"Defender (Left), Midfielder (Left)",6.16,6.05,6.99,6.04,6.01,6.45,6.17,6.52,6.16,6
1,136776,2021/2022,Newcastle,EPL,16,1440,0,,1,0,0.4,74.4,6.99,2.6,,0.6,0,2.4,0.8,6.99,1.2,0.6,0.8,0.1,0.3,0.8,34.4,1.5,1.6,Matt Targett,,Newcastle,13,183cm,18-09-1995,England,"Defender (Left), Midfielder (Left)",6.16,6.05,6.99,6.04,6.01,6.45,6.17,6.52,6.16,6
