,player_id,season,team_x,tournament,apps,mins,goals,assists,yels,reds,shoots_per_game,pass_success,overall_ratings,tackles,intercepts,fouls,offsides_won,clear,drb,blocks,key_pass,drb_won,fouls_given,offsides_given,dispossessed,turnover,total_pass,crosses,long_pass,Name,team_y,Current Team,Shirt Number,Height,birth_date,Nationality,Positions,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10
5,332867,2018/2019,Wolves,EPL,5(21),651,0,,1,0,0.3,83.9,6.20,0.2,,0.3,0,0,0.1,6.20,0.4,0.5,0.2,0.1,0.6,0.9,12.2,0.2,0.8,Morgan Gibbs-White,,Nottingham Forest,10,171cm,27-01-2000,England,"Attacking Midfielder (Centre, Left, Right), Forward",8.15,6.42,6.13,6.2,8.3,7.76,6.2,8.39,6.98,6.61
0,399250,2022/2023,Nottingham Forest,EPL,12(1),983,3,,1,0,1.2,64.3,6.71,1.4,,0.3,0.2,1.4,1.5,6.71,0.7,1.1,0.2,0.2,0.6,1.5,17.5,0,1.1,Danilo,,Nottingham Forest,28,176cm,29-04-2001,,Midfielder (Centre),6.87,5.89,6.6,6.54,6.18,7.81,7.21,8.1,5.95,6.61
0,97587,2022/2023,Nottingham Forest,EPL,8(2),615,0,,2,0,0.1,74.9,6.63,1.3,,0.4,0.5,3.9,0.5,6.63,0.1,0.1,0.5,0.3,0,0.2,24.3,0,1.3,Willy Boly,,Nottingham Forest,30,195cm,03-02-1991,Ivory Coast,Defender (Centre),6.45,7.41,7.15,7.76,6.6,6.63,7.79,6.31,5.92,6.03
1,97587,2021/2022,Wolves,EPL,10,900,0,,1,0,0.2,84,6.60,2.5,,0.7,0.9,3.5,0.7,6.60,0.1,0.3,0.2,0.1,0.3,0.3,55.6,0,1.5,Willy Boly,,Nottingham Forest,30,195cm,03-02-1991,Ivory Coast,Defender (Centre),6.45,7.41,7.15,7.76,6.6,6.63,7.79,6.31,5.92,6.03
2,97587,2020/2021,Wolves,EPL,21,1880,1,,2,0,0.7,82.5,6.75,1.6,,0.7,0.2,4,0.5,6.75,0.1,0.2,0.4,0,0.1,0.5,49.3,0,1.9,Willy Boly,,Nottingham Forest,30,195cm,03-02-1991,Ivory Coast,Defender (Centre),6.45,7.41,7.15,7.76,6.6,6.63,7.79,6.31,5.92,6.03
3,97587,2019/2020,Wolves,EPL,22,1980,0,,1,1,0.2,80.9,7.19,2.6,,1.1,0.1,4.7,0.8,7.19,0.3,0.4,0.4,0,0.2,0.5,44.7,0,1.8,Willy Boly,,Nottingham Forest,30,195cm,03-02-1991,Ivory Coast,Defender (Centre),6.45,7.41,7.15,7.76,6.6,6.63,7.79,6.31,5.92,6.03
4,97587,2018/2019,Wolves,EPL,36,3169,4,,2,1,0.7,81,7.12,2.4,,0.8,0.1,4.8,0.6,7.12,0.3,0.4,0.4,0.1,0.4,0.3,47.6,0,2.4,Willy Boly,,Nottingham Forest,30,195cm,03-02-1991,Ivory Coast,Defender (Centre),6.45,7.41,7.15,7.76,6.6,6.63,7.79,6.31,5.92,6.03
0,386969,2022/2023,Nottingham Forest,EPL,20(11),1877,1,,7,0,0.8,66.8,6.60,2.3,,1.1,0.1,1.2,1.1,6.60,0.5,0.6,0.9,0.1,0.5,1,19.5,0.6,1.3,Neco Williams,,Nottingham Forest,7,183cm,13-04-2001,Wales,"Defender (Left, Right), Midfielder (Left, Right)",6.12,5.83,6.78,7.91,6.01,6.58,6.18,6.53,7.9,7.03
1,386969,2021/2022,Liverpool,EPL,0(1),7,0,,0,0,0,100,6.90,0,,0,0,0,0,6.90,1,1,0,0,0,0,8,0,0,Neco Williams,,Nottingham Forest,7,183cm,13-04-2001,Wales,"Defender (Left, Right), Midfielder (Left, Right)",6.12,5.83,6.78,7.91,6.01,6.58,6.18,6.53,7.9,7.03
2,386969,2020/2021,Liverpool,EPL,3(3),249,0,,1,0,0.3,79.6,6.49,1,,0.5,0.2,0.7,0.7,6.49,0.5,0.8,1,0,0.5,0.2,26.2,0.2,0.5,Neco Williams,,Nottingham Forest,7,183cm,13-04-2001,Wales,"Defender (Left, Right), Midfielder (Left, Right)",6.12,5.83,6.78,7.91,6.01,6.58,6.18,6.53,7.9,7.03
3,386969,2019/2020,Liverpool,EPL,3(3),231,0,,1,0,1.2,80.8,6.64,0.8,,0.8,0.5,0.5,0.2,6.64,0.3,1,0.3,0,0.2,0.8,27.8,0.7,1.8,Neco Williams,,Nottingham Forest,7,183cm,13-04-2001,Wales,"Defender (Left, Right), Midfielder (Left, Right)",6.12,5.83,6.78,7.91,6.01,6.58,6.18,6.53,7.9,7.03
0,65901,2022/2023,Nottingham Forest,EPL,17,1530,0,,2,0,0,51.9,6.58,0,,0,0,1.4,0,6.58,0,0.1,0,0,0,0.1,27.3,0,7,Keylor Navas,,Nottingham Forest,1,185cm,15-12-1986,Costa Rica,Goalkeeper,5.91,6.53,6.03,7.66,5.87,6.61,6.88,6.59,6.34,7.75
0,304008,2022/2023,Nottingham Forest,EPL,18,1620,0,,2,0,0,56.8,6.57,0,,0.1,0,1.1,0,6.57,0,0,0.1,0,0,0.1,31.2,0,6.4,Dean Henderson,,Nottingham Forest,1,188cm,12-03-1997,England,Goalkeeper,8.76,8.09,5.78,4.82,6.46,6.45,5.99,6.66,7.59,7.05
1,304008,2020/2021,Man Utd,EPL,12(1),1125,0,,3,0,0,67.4,6.65,0.1,,0,0,0.5,0.1,6.65,0,0,0,0,0,0,19.8,0,2.2,Dean Henderson,,Nottingham Forest,1,188cm,12-03-1997,England,Goalkeeper,8.76,8.09,5.78,4.82,6.46,6.45,5.99,6.66,7.59,7.05
2,304008,2019/2020,Sheff Utd,EPL,36,3240,0,,2,0,0,36.8,6.72,0,,0,0,0.8,0,6.72,0,0,0.1,0,0,0.1,25.9,0,7.4,Dean Henderson,,Nottingham Forest,1,188cm,12-03-1997,England,Goalkeeper,8.76,8.09,5.78,4.82,6.46,6.45,5.99,6.66,7.59,7.05
0,315714,2022/2023,Nottingham Forest,EPL,20(9),2127,1,,6,0,0.2,78,6.56,1.8,,0.9,0.3,3.7,0.3,6.56,0.2,0.1,0.1,0,0.1,0.2,36.3,0,2.7,Joe Worrall,,Nottingham Forest,4,193cm,10-01-1997,England,Defender (Centre),7.09,6.67,6.07,6.36,6.43,7.03,6.85,6.21,6.73,6.86
0,21571,2022/2023,Nottingham Forest,EPL,2(1),181,0,,0,0,0,75.5,6.56,0.3,,0,0,0.7,0,6.56,0,0,0.3,0,0,0,16.3,0,5.3,Wayne Hennessey,,Nottingham Forest,13,198cm,24-01-1987,Wales,Goalkeeper,6.25,7.46,6.15,6.45,7.16,N/A,6.52,6.32,6.74,6.03
1,21571,2021/2022,Burnley,EPL,2,180,0,,0,0,0,47.9,6.44,0,,0,0,0.5,0,6.44,1.5,0,0.5,0,0,0,35.5,0,14.5,Wayne Hennessey,,Nottingham Forest,13,198cm,24-01-1987,Wales,Goalkeeper,6.25,7.46,6.15,6.45,7.16,N/A,6.52,6.32,6.74,6.03
2,21571,2019/2020,Crystal Palace,EPL,3,270,0,,0,0,0,44.3,6.58,0,,0,0,1.7,0,6.58,0,0,0,0,0,0,32.3,0,11.7,Wayne Hennessey,,Nottingham Forest,13,198cm,24-01-1987,Wales,Goalkeeper,6.25,7.46,6.15,6.45,7.16,N/A,6.52,6.32,6.74,6.03
3,21571,2018/2019,Crystal Palace,EPL,17(1),1576,0,,0,0,0,46.7,6.56,0,,0,0,0.9,0.1,6.56,0,0,0.1,0,0,0.1,25,0,6.5,Wayne Hennessey,,Nottingham Forest,13,198cm,24-01-1987,Wales,Goalkeeper,6.25,7.46,6.15,6.45,7.16,N/A,6.52,6.32,6.74,6.03
4,21571,2017/2018,Crystal Palace,EPL,27,2430,0,,1,0,0,46.2,6.74,0,,0,0,0.6,0,6.74,0,0,0.1,0,0,0,25.5,0,8.5,Wayne Hennessey,,Nottingham Forest,13,198cm,24-01-1987,Wales,Goalkeeper,6.25,7.46,6.15,6.45,7.16,N/A,6.52,6.32,6.74,6.03
5,21571,2016/2017,Crystal Palace,EPL,29,2610,0,,1,0,0,47.2,6.65,0,,0,0,0.5,0,6.65,0.1,0,0.1,0,0,0,27.9,0,10.6,Wayne Hennessey,,Nottingham Forest,13,198cm,24-01-1987,Wales,Goalkeeper,6.25,7.46,6.15,6.45,7.16,N/A,6.52,6.32,6.74,6.03
6,21571,2015/2016,Crystal Palace,EPL,29,2610,0,,1,0,0,43.8,6.48,0,,0,0,0.3,0.1,6.48,0,0,0,0,0,0,26.1,0,7.6,Wayne Hennessey,,Nottingham Forest,13,198cm,24-01-1987,Wales,Goalkeeper,6.25,7.46,6.15,6.45,7.16,N/A,6.52,6.32,6.74,6.03
7,21571,2014/2015,Crystal Palace,EPL,2(1),215,0,,0,0,0,33.8,6.47,0,,0,0,0,0,6.47,0,0,0,0,0,0,22.7,0,5.7,Wayne Hennessey,,Nottingham Forest,13,198cm,24-01-1987,Wales,Goalkeeper,6.25,7.46,6.15,6.45,7.16,N/A,6.52,6.32,6.74,6.03
8,21571,2013/2014,Crystal Palace,EPL,1,90,0,,0,0,0,31.3,6.58,0,,0,0,0,0,6.58,1,0,0,0,0,0,32,0,10,Wayne Hennessey,,Nottingham Forest,13,198cm,24-01-1987,Wales,Goalkeeper,6.25,7.46,6.15,6.45,7.16,N/A,6.52,6.32,6.74,6.03
9,21571,2011/2012,Wolves,EPL,34,3060,0,,1,0,0,44.8,6.88,0.1,,0,0,1.2,0.1,6.88,0.2,0,0.1,0,0,0,37.2,0,14.2,Wayne Hennessey,,Nottingham Forest,13,198cm,24-01-1987,Wales,Goalkeeper,6.25,7.46,6.15,6.45,7.16,N/A,6.52,6.32,6.74,6.03
10,21571,2010/2011,Wolves,EPL,24,2160,0,,0,0,0,37.8,6.63,0,,0,0,1.1,0,6.63,0,0,0.1,0,0,0,38,0,12.5,Wayne Hennessey,,Nottingham Forest,13,198cm,24-01-1987,Wales,Goalkeeper,6.25,7.46,6.15,6.45,7.16,N/A,6.52,6.32,6.74,6.03
11,21571,2009/2010,Wolves,EPL,13,1170,0,,0,0,0,34.6,6.55,0.1,,0.1,0,1.5,0.2,6.55,0.1,0,0.2,0,0,0,34.7,0,10.7,Wayne Hennessey,,Nottingham Forest,13,198cm,24-01-1987,Wales,Goalkeeper,6.25,7.46,6.15,6.45,7.16,N/A,6.52,6.32,6.74,6.03
0,326646,2022/2023,Nottingham Forest,EPL,25(2),2176,0,,7,0,0.6,71.2,6.55,1.9,,1,0.2,2.2,1.2,6.55,0.5,0.6,1.5,0.1,0.5,0.7,24.3,0.4,1.3,Renan Lodi,,Nottingham Forest,12,173cm,08-04-1998,Brazil,"Defender (Left), Midfielder (Left)",6.32,6.39,6.17,6.49,6.14,6.61,6.31,6.13,7.79,6.82
0,379688,2022/2023,Nottingham Forest,EPL,32(5),2851,8,,6,0,1.5,62.6,6.50,0.9,,1,0,0.1,0.5,6.50,0.8,0.9,0.6,0.5,0.7,2,11.6,0.3,0.1,Brennan Johnson,,Nottingham Forest,20,179cm,23-05-2001,Wales,"Attacking Midfielder (Centre, Left, Right), Forward",7.31,5.83,5.78,5.72,6.27,6.43,6.79,7.85,5.96,6.09
0,296319,2022/2023,Nottingham Forest,EPL,13,1072,0,,1,0,0.5,75.6,6.50,1.2,,0.9,0.2,4.1,0.7,6.50,0.1,0,0.4,0,0.1,0.4,20.8,0,1.2,Moussa Niakhaté,,Nottingham Forest,19,190cm,08-03-1996,France,"Defender (Centre, Left)",6.33,6.18,6.28,6.01,6.69,6.38,7.36,6.27,6.27,6.92
0,344073,2022/2023,Nottingham Forest,EPL,19(7),1486,1,,3,0,0.3,81.4,6.47,1,,0.8,0,0.5,0.6,6.47,0.1,0.6,0.8,0,0.3,0.4,18.8,0,0.5,Orel Mangala,,Nottingham Forest,5,178cm,18-03-1998,Belgium,Midfielder (Centre),6.35,7.03,6.06,5.81,6.55,7.29,6.33,6.63,7.43,6.87
0,342830,2022/2023,Nottingham Forest,EPL,20(5),1750,0,,4,0,1,78.3,6.46,1.4,,1.9,0.1,1.7,0.3,6.46,0.3,0.2,2.1,0,0.6,0.7,22,0,1,Ryan Yates,,Nottingham Forest,22,190cm,21-11-1997,England,Defensive Midfielder (C),7.02,6.35,6.38,6.81,6.18,6.36,5.8,6.11,6.77,6.66
0,281049,2022/2023,Nottingham Forest,EPL,16(10),1323,9,,2,0,1.3,67.2,6.46,0.6,,0.9,0,0.7,0.2,6.46,0.3,0.2,0.7,0.6,1,2.4,7.8,0,0,Taiwo Awoniyi,,Nottingham Forest,9,183cm,12-08-1997,Nigeria,Forward,5.97,5.96,5.69,6.21,6.32,6.85,6.36,8.43,8.09,6.7
0,329811,2022/2023,Nottingham Forest,EPL,6(12),697,2,,3,0,1.1,71,6.43,0.9,,0.7,0,0.2,0.5,6.43,0.4,1,1.6,0.2,1.3,1.7,9,0.1,0.2,Emmanuel Dennis,,Nottingham Forest,25,175cm,15-11-1997,Nigeria,"Midfielder (Left, Right), Forward",5.86,6.28,6.11,6.37,6.85,6.98,7.64,7.29,6.13,6.15
1,329811,2021/2022,Watford,EPL,30(3),2591,10,,7,1,1.8,68.3,6.89,1.5,,1.8,0,0.4,1.1,6.89,1,2.1,1.2,0.4,1.9,3.2,17.4,0.2,0.3,Emmanuel Dennis,,Nottingham Forest,25,175cm,15-11-1997,Nigeria,"Midfielder (Left, Right), Forward",5.86,6.28,6.11,6.37,6.85,6.98,7.64,7.29,6.13,6.15
0,364624,2022/2023,Nottingham Forest,EPL,19(1),1574,0,,4,0,0.1,79.3,6.39,0.6,,0.4,0.4,4.2,0.2,6.39,0.4,0.3,0.2,0,0.1,0.1,35,0.1,1.9,Scott McKenna,,Nottingham Forest,26,189cm,12-11-1996,Scotland,Defender (Centre),N/A,6.39,6.89,6.34,5.62,6.63,7.22,6.26,6.36,6.35
0,66741,2022/2023,Nottingham Forest,EPL,10(10),862,1,,3,0,0.3,75.1,6.39,1.4,,1.1,0,1.2,0.2,6.39,0.4,0.4,0.5,0.1,0.4,0.8,11.9,0,0.6,Cheikhou Kouyaté,,Nottingham Forest,21,189cm,21-12-1989,Senegal,"Defender (Centre, Right), Defensive Midfielder (C)",6.72,7.09,6.01,6.29,6.26,6.51,6.1,6.12,6.29,6.23
1,66741,2021/2022,Crystal Palace,EPL,23(4),1978,0,,3,0,0.3,82,6.74,1.9,,1.1,0,1.2,0.8,6.74,0.2,0.5,0.8,0,0.4,1.1,29.6,0,1.1,Cheikhou Kouyaté,,Nottingham Forest,21,189cm,21-12-1989,Senegal,"Defender (Centre, Right), Defensive Midfielder (C)",6.72,7.09,6.01,6.29,6.26,6.51,6.1,6.12,6.29,6.23
2,66741,2020/2021,Crystal Palace,EPL,35(1),3123,1,,4,0,0.2,77.2,6.57,1.6,,1,0.4,3.4,0.5,6.57,0.2,0.3,0.4,0,0.2,0.5,35.5,0,2.5,Cheikhou Kouyaté,,Nottingham Forest,21,189cm,21-12-1989,Senegal,"Defender (Centre, Right), Defensive Midfielder (C)",6.72,7.09,6.01,6.29,6.26,6.51,6.1,6.12,6.29,6.23
3,66741,2019/2020,Crystal Palace,EPL,29(6),2538,1,,4,0,0.7,73.9,6.67,1.9,,0.9,0,1.6,0.6,6.67,0.3,0.5,0.8,0.1,0.7,1.3,24.3,0.1,0.7,Cheikhou Kouyaté,,Nottingham Forest,21,189cm,21-12-1989,Senegal,"Defender (Centre, Right), Defensive Midfielder (C)",6.72,7.09,6.01,6.29,6.26,6.51,6.1,6.12,6.29,6.23
4,66741,2018/2019,Crystal Palace,EPL,21(10),1897,0,,3,0,0.6,80.1,6.61,1.9,,1.1,0.1,1,0.8,6.61,0.5,0.4,0.5,0.1,0.7,0.8,24.7,0,0.6,Cheikhou Kouyaté,,Nottingham Forest,21,189cm,21-12-1989,Senegal,"Defender (Centre, Right), Defensive Midfielder (C)",6.72,7.09,6.01,6.29,6.26,6.51,6.1,6.12,6.29,6.23
5,66741,2017/2018,West Ham,EPL,32(1),2803,2,,5,0,0.7,76,6.80,2.2,,1.4,0.1,1.5,1.2,6.80,0.5,0.6,1.2,0.2,0.9,1.5,28.9,0.1,0.5,Cheikhou Kouyaté,,Nottingham Forest,21,189cm,21-12-1989,Senegal,"Defender (Centre, Right), Defensive Midfielder (C)",6.72,7.09,6.01,6.29,6.26,6.51,6.1,6.12,6.29,6.23
6,66741,2016/2017,West Ham,EPL,31,2728,1,,3,0,0.7,83.3,7.03,2.5,,1.4,0.2,3.6,0.7,7.03,0.3,0.8,1.2,0.1,0.6,1,34.6,0.1,1.4,Cheikhou Kouyaté,,Nottingham Forest,21,189cm,21-12-1989,Senegal,"Defender (Centre, Right), Defensive Midfielder (C)",6.72,7.09,6.01,6.29,6.26,6.51,6.1,6.12,6.29,6.23
7,66741,2015/2016,West Ham,EPL,34,3010,5,,5,1,1.3,79.6,7.26,2.8,,1.1,0.1,1.7,1.5,7.26,0.6,0.9,1.2,0.1,0.9,1.1,36.3,0.1,1.2,Cheikhou Kouyaté,,Nottingham Forest,21,189cm,21-12-1989,Senegal,"Defender (Centre, Right), Defensive Midfielder (C)",6.72,7.09,6.01,6.29,6.26,6.51,6.1,6.12,6.29,6.23
8,66741,2014/2015,West Ham,EPL,30(1),2662,4,,5,0,1.1,79,7.19,2.5,,1.5,0.1,3.3,0.9,7.19,0.5,0.7,1.5,0,1,1.3,28.7,0.2,1,Cheikhou Kouyaté,,Nottingham Forest,21,189cm,21-12-1989,Senegal,"Defender (Centre, Right), Defensive Midfielder (C)",6.72,7.09,6.01,6.29,6.26,6.51,6.1,6.12,6.29,6.23
0,302691,2022/2023,Nottingham Forest,EPL,24(4),2167,0,,4,0,0.3,79.6,6.37,1.5,,0.9,0,1.5,0.9,6.37,0.4,0.2,0.4,0,0.3,0.7,29.6,0.1,0.8,Remo Freuler,,Nottingham Forest,11,181cm,15-04-1992,Switzerland,Defensive Midfielder (C),6.3,5.66,5.94,7.15,8.05,6.33,6.43,6.27,6.18,6.38
0,68662,2022/2023,Nottingham Forest,EPL,11(1),959,0,,4,0,0.3,80.7,6.37,0.7,,0.4,0.9,4.2,0.2,6.37,0.3,0.1,0.2,0,0.2,0.3,37.9,0.1,2.7,Steve Cook,,Nottingham Forest,3,185cm,19-04-1991,England,Defender (Centre),5.97,5.89,6.35,6.62,6.71,7.21,5.68,6.05,6.17,N/A
1,68662,2019/2020,Bournemouth,EPL,28(1),2430,1,,6,1,0.4,79.2,6.72,0.8,,0.6,0.7,5.2,0.4,6.72,0.1,0.1,0.5,0,0.1,0.1,43.8,0,2.7,Steve Cook,,Nottingham Forest,3,185cm,19-04-1991,England,Defender (Centre),5.97,5.89,6.35,6.62,6.71,7.21,5.68,6.05,6.17,N/A
2,68662,2018/2019,Bournemouth,EPL,31,2787,1,,3,0,0.7,79.3,6.96,1.2,,0.6,0.7,6.4,0.2,6.96,0.4,0.2,0.9,0,0,0.2,48.4,0.1,3.4,Steve Cook,,Nottingham Forest,3,185cm,19-04-1991,England,Defender (Centre),5.97,5.89,6.35,6.62,6.71,7.21,5.68,6.05,6.17,N/A
3,68662,2017/2018,Bournemouth,EPL,31(3),2766,2,,5,0,0.6,75.8,6.89,1.1,,0.6,1,6.6,0.3,6.89,0.1,0,0.6,0,0.2,0.4,38.9,0,3.1,Steve Cook,,Nottingham Forest,3,185cm,19-04-1991,England,Defender (Centre),5.97,5.89,6.35,6.62,6.71,7.21,5.68,6.05,6.17,N/A
4,68662,2016/2017,Bournemouth,EPL,38,3420,2,,5,0,0.8,82,7.18,1.2,,0.4,0.7,9.2,0.4,7.18,0.1,0.5,0.4,0,0.1,0.4,45.1,0,4.4,Steve Cook,,Nottingham Forest,3,185cm,19-04-1991,England,Defender (Centre),5.97,5.89,6.35,6.62,6.71,7.21,5.68,6.05,6.17,N/A
5,68662,2015/2016,Bournemouth,EPL,36,3196,4,,5,0,0.7,81.4,7.03,0.9,,0.4,1,8.3,0.5,7.03,0.2,0.1,0.2,0.1,0.1,0.1,43.8,0,4.9,Steve Cook,,Nottingham Forest,3,185cm,19-04-1991,England,Defender (Centre),5.97,5.89,6.35,6.62,6.71,7.21,5.68,6.05,6.17,N/A
0,366083,2022/2023,Nottingham Forest,EPL,6(7),581,1,,2,0,0.5,78.7,6.31,1.2,,0.4,0.1,0.6,0.5,6.31,0.3,0.5,1.2,0,0.5,0.9,15.9,0,0.2,Lewis O'Brien,,DC United,17,173cm,14-10-1998,England,"Defender (Left), Midfielder (Centre, Left)",6.16,5.97,7.37,7.9,5.9,7.19,6.56,6.81,6.93,7.16
0,73380,2022/2023,Nottingham Forest,EPL,5(2),376,1,,0,0,0.4,60.6,6.30,0,,0.3,0,0.3,0.1,6.30,0.4,0,0.4,0.4,0.9,1.6,10.1,0,0.1,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
1,73380,2022/2023,Newcastle,EPL,4(14),440,2,,0,0,0.5,62.3,6.29,0.3,,0.2,0,0.4,0.1,6.29,0.2,0.1,0.2,0.2,0.3,0.7,5.9,0,0.1,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
2,73380,2021/2022,Burnley,EPL,17,1378,3,,1,0,1.8,58.6,6.66,0.4,,0.8,0.1,0.2,0.4,6.66,0.5,0.2,0.4,0.9,0.7,2.4,17.9,0,0.2,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
3,73380,2021/2022,Newcastle,EPL,15(2),1328,2,,0,0,1.2,52.5,6.72,0.1,,1.1,0,0.5,0.1,6.72,0.6,0.1,0.6,0.6,0.5,2.6,18.9,0,0.2,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
4,73380,2020/2021,Burnley,EPL,32(1),2750,12,,0,0,2.1,65.1,6.81,0.4,,1.2,0,0.6,0.4,6.81,0.7,0.2,0.7,0.7,1.3,2.4,19.8,0,0.1,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
5,73380,2019/2020,Burnley,EPL,29(3),2446,14,,1,0,2,63,6.72,0.2,,1.1,0,0.6,0.3,6.72,0.7,0.2,0.9,1.1,0.9,2.4,14.4,0,0.1,Chris Wood,,Nottingham Forest,39,191cm,07-12-1991,New Zealand,Forward,6.32,N/A,5.95,6.15,6.39,5.99,6.97,6.05,6.57,6
