,player_id,season,team_x,tournament,apps,mins,goals,assists,yels,reds,shoots_per_game,pass_success,overall_ratings,tackles,intercepts,fouls,offsides_won,clear,drb,blocks,key_pass,drb_won,fouls_given,offsides_given,dispossessed,turnover,total_pass,crosses,long_pass,Name,team_y,Current Team,Shirt Number,Height,birth_date,Nationality,Positions,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10
0,425603,2022/2023,Brighton,EPL,1(8),169,0,,1,0,0.6,79.7,6.35,0.7,,0.4,0,0,0.3,6.35,0.2,0.7,0.4,0,0.8,0.7,7.1,0.2,0,Jeremy Sarmiento,,Brighton,19,178cm,16-06-2002,Ecuador,Forward,6.59,6.57,5.93,6.87,6.42,7.23,N/A,6.14,6.01,N/A
1,425603,2021/2022,Brighton,EPL,1(4),45,0,,0,0,0,72.2,6.00,0.2,,0,0,0,0.4,6.00,0,0.2,0.4,0,0.2,0.8,3.6,0,0,Jeremy Sarmiento,,Brighton,19,178cm,16-06-2002,Ecuador,Forward,6.59,6.57,5.93,6.87,6.42,7.23,N/A,6.14,6.01,N/A
0,381255,2022/2023,Brighton,EPL,7(7),508,0,,1,0,0.4,90.3,6.33,0.4,,0.6,0,0.4,0.4,6.33,0.1,0.1,0.2,0,0.4,0.4,28.8,0,1.2,Billy Gilmour,,Brighton,27,166cm,11-06-2001,Scotland,Defensive Midfielder (C),5.68,N/A,6.45,7.38,6.56,6.12,6.61,6.99,6.14,6.62
1,381255,2021/2022,Norwich,EPL,21(3),1858,0,,2,0,0.8,83.7,6.39,1.7,,1.2,0,1.2,1.6,6.39,1,0.6,0.9,0,0.5,1.2,47.3,1.4,3.4,Billy Gilmour,,Brighton,27,166cm,11-06-2001,Scotland,Defensive Midfielder (C),5.68,N/A,6.45,7.38,6.56,6.12,6.61,6.99,6.14,6.62
2,381255,2020/2021,Chelsea,EPL,3(2),260,0,,0,0,0.2,88,6.32,0.8,,0.4,0,0.2,1,6.32,0.6,0.2,0.4,0,0,0.4,45,0,1.2,Billy Gilmour,,Brighton,27,166cm,11-06-2001,Scotland,Defensive Midfielder (C),5.68,N/A,6.45,7.38,6.56,6.12,6.61,6.99,6.14,6.62
3,381255,2019/2020,Chelsea,EPL,2(4),192,0,,0,0,0.2,90.1,6.35,0.8,,0.5,0,0.3,0.3,6.35,0.7,0.3,0.2,0,0.5,0.5,28.7,0,1.5,Billy Gilmour,,Brighton,27,166cm,11-06-2001,Scotland,Defensive Midfielder (C),5.68,N/A,6.45,7.38,6.56,6.12,6.61,6.99,6.14,6.62
0,432384,2022/2023,Brighton,EPL,5(7),475,1,,1,0,0.9,82.5,6.32,0.2,,0.7,0,0.2,1.6,6.32,0.5,0.6,0.5,0.3,0.2,0.8,14.8,0.3,0.8,Facundo Buonanotte,,Brighton,40,174cm,23-12-2004,Argentina,"Attacking Midfielder (Centre, Right)",6.5,6.07,7.12,6.28,6.36,5.66,6.28,5.83,6.72,6.9
0,357091,2022/2023,Brighton,EPL,5(16),534,4,,1,0,1.1,75.5,6.30,0.3,,0.7,0,0,0.2,6.30,0.3,0.1,0.2,0.3,0.3,0.6,6.8,0,0.1,Deniz Undav,,Brighton,21,179cm,19-07-1996,Germany,"Attacking Midfielder (Centre), Forward",6.03,N/A,5.96,8.64,6.18,5.8,7.59,5.97,5.96,5.9
0,365402,2022/2023,Brighton,EPL,3(4),266,0,,2,0,0.3,93.3,6.27,1.1,,0.9,0.1,1,0,6.27,0,0,0.6,0,0,0.1,32,0,0.9,Jan Paul van Hecke,,Brighton,29,189cm,08-06-2000,Netherlands,Defender (Centre),N/A,6.4,N/A,N/A,6.14,N/A,5.99,6.82,5.98,6.52
0,470690,2022/2023,Brighton,EPL,0(2),20,0,,0,0,0.5,90.9,6.27,0.5,,0,0,0,0.5,6.27,1,0,0.5,0,0,0.5,5.5,0,1,Yasin Ayari,,Brighton,26,172cm,06-10-2003,Sweden,Midfielder,N/A,N/A,N/A,N/A,N/A,N/A,6.45,6.09,,
0,386979,2022/2023,Brighton,EPL,3(17),443,0,,1,0,0.3,86.2,6.21,0.6,,0.3,0,0.1,0.1,6.21,0.2,0.4,0.7,0,0.1,0.8,11.6,0.3,0.2,Tariq Lamptey,,Brighton,2,163cm,30-09-2000,Ghana,"Defender (Right), Midfielder (Right)",6,N/A,6.03,6.13,N/A,6.79,6.07,6.37,N/A,6.24
1,386979,2021/2022,Brighton,EPL,16(14),1558,0,,4,0,0.6,85.8,6.54,1.2,,0.9,0,0.7,0.3,6.54,0.7,1,1.7,0.1,0.7,1.5,20.5,0.6,0.2,Tariq Lamptey,,Brighton,2,163cm,30-09-2000,Ghana,"Defender (Right), Midfielder (Right)",6,N/A,6.03,6.13,N/A,6.79,6.07,6.37,N/A,6.24
2,386979,2020/2021,Brighton,EPL,11,891,1,,2,1,0.5,78.1,6.73,1.5,,1.9,0.1,0.8,0.6,6.73,0.9,1.2,2.5,0.1,0.5,1.9,34,0.9,0.4,Tariq Lamptey,,Brighton,2,163cm,30-09-2000,Ghana,"Defender (Right), Midfielder (Right)",6,N/A,6.03,6.13,N/A,6.79,6.07,6.37,N/A,6.24
3,386979,2019/2020,Chelsea,EPL,0(1),31,0,,0,0,0,100,6.59,2,,0,0,0,0,6.59,1,0,1,0,0,0,7,0,0,Tariq Lamptey,,Brighton,2,163cm,30-09-2000,Ghana,"Defender (Right), Midfielder (Right)",6,N/A,6.03,6.13,N/A,6.79,6.07,6.37,N/A,6.24
4,386979,2019/2020,Brighton,EPL,7(1),591,0,,2,0,0.3,83.6,6.84,0.9,,1.6,0.1,1.9,0.9,6.84,0.8,1.9,2.1,0,0.9,1.6,21.4,0.4,0.3,Tariq Lamptey,,Brighton,2,163cm,30-09-2000,Ghana,"Defender (Right), Midfielder (Right)",6,N/A,6.03,6.13,N/A,6.79,6.07,6.37,N/A,6.24
0,423721,2022/2023,Brighton,EPL,0(2),23,0,,0,0,0,79.3,5.98,0.5,,0,0,0.5,1,5.98,0,0.5,0,0,0,0.5,14.5,0,0.5,Odeluga Offiah,,Brighton,57,181cm,26-10-2002,,Defender,6.35,5.82,6.13,,,,,,,
0,454792,2022/2023,Brighton,EPL,0(1),5,0,,0,0,1,75,5.85,0,,0,0,0,0,5.85,0,0,0,0,0,1,4,0,0,Cameron Peupion,,Brighton,51,175cm,23-09-2002,Australia,Midfielder,6.75,5.85,,,,,,,,
0,423722,2022/2023,Brighton,EPL,0(1),11,0,,0,0,0,50,5.83,0,,0,0,0,0,5.83,0,0,0,0,0,2,2,0,0,Andrew Moran,,Brighton,59,177cm,15-10-2003,Ireland,Midfielder,6.53,5.83,,,,,,,,
