,player_id,season,team_x,tournament,apps,mins,goals,assists,yels,reds,shoots_per_game,pass_success,overall_ratings,tackles,intercepts,fouls,offsides_won,clear,drb,blocks,key_pass,drb_won,fouls_given,offsides_given,dispossessed,turnover,total_pass,crosses,long_pass,Name,team_y,Current Team,Shirt Number,Height,birth_date,Nationality,Positions,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10
0,422183,2022/2023,Bournemouth,EPL,14(4),1156,1,,1,0,1.4,65.2,6.78,1.6,,0.3,0.1,1.6,0.9,6.78,1,1.7,0.8,0.4,0.8,2.1,15.3,0.6,0.6,Dango Ouattara,,Bournemouth,11,177cm,11-02-2002,Burkina Faso,"Attacking Midfielder (Left, Right)",6.35,6.48,6.61,7.18,6.53,6.03,7.54,7.1,6.34,6.77
0,76202,2022/2023,Bournemouth,EPL,27,2386,0,,4,0,0,56,6.76,0.1,,0,0,0.9,0,6.76,0,0,0.1,0,0,0,25.8,0,6.4,Neto,,Bournemouth,13,190cm,19-07-1989,Brazil,Goalkeeper,6.02,6.72,7.44,6.74,5.96,7.03,7.69,6.27,6.61,6.71
0,133464,2022/2023,Bournemouth,EPL,36,3166,5,,7,0,0.9,82,6.69,1.4,,1,0.1,2.4,0.7,6.69,0.5,0.4,0.9,0.1,0.4,0.6,42.4,0.1,1.2,Jefferson Lerma,,Bournemouth,8,179cm,25-10-1994,Colombia,"Defender (Right), Defensive Midfielder (C)",6.76,7.1,6.44,6.85,6.37,6.89,8.31,6.31,6.84,6.57
1,133464,2019/2020,Bournemouth,EPL,31(2),2709,1,,11,1,0.9,78.7,6.70,1.6,,1.3,0,1.5,0.8,6.70,0.4,0.8,1.1,0,0.5,0.9,42.4,0,2.9,Jefferson Lerma,,Bournemouth,8,179cm,25-10-1994,Colombia,"Defender (Right), Defensive Midfielder (C)",6.76,7.1,6.44,6.85,6.37,6.89,8.31,6.31,6.84,6.57
2,133464,2018/2019,Bournemouth,EPL,29(1),2511,2,,12,0,1,83.2,6.97,1.5,,1.4,0,2.8,1.3,6.97,0.5,0.7,1.7,0.1,0.7,0.8,52,0.1,2.3,Jefferson Lerma,,Bournemouth,8,179cm,25-10-1994,Colombia,"Defender (Right), Defensive Midfielder (C)",6.76,7.1,6.44,6.85,6.37,6.89,8.31,6.31,6.84,6.57
0,332419,2022/2023,Bournemouth,EPL,22,1951,0,,3,0,0.1,81.9,6.58,1.5,,0.7,0.6,4.1,0.2,6.58,0.3,0,0.2,0,0.2,0.7,44,0.1,2.6,Lloyd Kelly,,Bournemouth,5,178cm,06-10-1998,England,"Defender (Centre, Left)",6.68,5.88,6.91,6.7,5.71,6.97,6.77,5.98,6.75,6.77
1,332419,2019/2020,Bournemouth,EPL,7(1),638,0,,2,0,0.1,80.1,6.13,0.9,,0.9,0.5,1.9,0.1,6.13,0.3,0.3,0.3,0,0.4,0.6,25.1,0.1,1.3,Lloyd Kelly,,Bournemouth,5,178cm,06-10-1998,England,"Defender (Centre, Left)",6.68,5.88,6.91,6.7,5.71,6.97,6.77,5.98,6.75,6.77
0,342842,2022/2023,Bournemouth,EPL,24(2),2198,0,,7,0,0.3,83.7,6.58,1.7,,0.6,0.5,5.6,0.4,6.58,0.2,0.1,0.3,0,0.1,0.2,39.3,0,1.8,Chris Mepham,,Bournemouth,6,193cm,05-11-1997,Wales,Defender (Centre),6.41,5.84,6.56,6.8,7.25,7.91,7.28,6.81,7.52,6.67
1,342842,2019/2020,Bournemouth,EPL,10(2),911,1,,1,0,0.6,86.6,6.73,1.7,,0.9,0.5,5.2,0.3,6.73,0.1,0.3,0.4,0.1,0.3,0.4,41.7,0.1,1.6,Chris Mepham,,Bournemouth,6,193cm,05-11-1997,Wales,Defender (Centre),6.41,5.84,6.56,6.8,7.25,7.91,7.28,6.81,7.52,6.67
2,342842,2018/2019,Bournemouth,EPL,10(3),850,0,,1,0,0.2,79.8,6.47,0.7,,0.5,0.4,4.4,0.3,6.47,0.2,0.2,0.3,0,0.2,0.4,31.2,0,1.3,Chris Mepham,,Bournemouth,6,193cm,05-11-1997,Wales,Defender (Centre),6.41,5.84,6.56,6.8,7.25,7.91,7.28,6.81,7.52,6.67
0,128882,2022/2023,Bournemouth,EPL,21(10),1777,1,,2,0,1.1,82.6,6.58,1.1,,1.1,0,0.5,1.1,6.58,1,1.2,1.4,0,1,1.5,18.9,0.4,0.7,Ryan Christie,,Bournemouth,10,178cm,22-02-1995,Scotland,"Attacking Midfielder (Centre, Left, Right), Forward",7,6.89,6.68,6.38,6.83,7.46,7.27,7.07,6.74,6.63
0,328330,2022/2023,Bournemouth,EPL,28(2),2406,2,,6,0,0.2,80.8,6.53,1.6,,0.9,0.3,4.5,0.6,6.53,0.2,0.3,0.4,0,0.1,0.5,40,0.1,3.4,Marcos Senesi,,Bournemouth,4,185cm,10-05-1997,Argentina,Defender (Centre),7.49,7.03,6.58,6.58,6.46,6.26,6.42,7.27,6.44,6.94
0,397846,2022/2023,Bournemouth,EPL,5(6),421,2,,1,0,0.7,73.4,6.52,1.5,,0.5,0.1,1.5,1.5,6.52,0.2,0.9,0.9,0,0.5,0.9,12.6,0,0.4,Matías Viña,,Bournemouth,17,175cm,09-11-1997,Uruguay,"Defender (Left), Midfielder (Left)",6.39,6.39,6.02,8.09,6.06,6.52,6.23,7.44,6.1,6.54
0,92550,2022/2023,Southampton,EPL,0(2),46,0,,0,0,0,88.5,6.15,1,,0.5,0,1,0,6.15,0,0,0,0,0.5,0,13,0,0.5,Jack Stephens,,Bournemouth,3,185cm,27-01-1994,England,"Defender (Centre, Right)",7.64,5.86,6.78,6.67,6.52,6.41,5.75,7.41,6.51,5.76
1,92550,2022/2023,Bournemouth,EPL,13(2),1172,0,,3,0,0.1,82,6.51,1,,0.5,0.3,3.5,0.3,6.51,0.2,0.2,0.1,0,0.1,0.3,36,0.1,2.3,Jack Stephens,,Bournemouth,3,185cm,27-01-1994,England,"Defender (Centre, Right)",7.64,5.86,6.78,6.67,6.52,6.41,5.75,7.41,6.51,5.76
2,92550,2021/2022,Southampton,EPL,9(2),811,0,,3,0,0,77.4,6.50,1.7,,0.7,0.4,3.7,0.9,6.50,0.4,0.2,0.2,0,0.1,0.2,42.2,0,2.5,Jack Stephens,,Bournemouth,3,185cm,27-01-1994,England,"Defender (Centre, Right)",7.64,5.86,6.78,6.67,6.52,6.41,5.75,7.41,6.51,5.76
3,92550,2020/2021,Southampton,EPL,17(1),1539,0,,2,0,0.3,81.2,6.52,1.9,,0.4,0.8,3.2,1.2,6.52,0.3,0.1,0.5,0,0.3,0.7,57.1,0,3.3,Jack Stephens,,Bournemouth,3,185cm,27-01-1994,England,"Defender (Centre, Right)",7.64,5.86,6.78,6.67,6.52,6.41,5.75,7.41,6.51,5.76
4,92550,2019/2020,Southampton,EPL,27(1),2453,1,,4,1,0.2,72.4,6.60,1.6,,0.5,0.5,4.1,0.8,6.60,0.3,0.3,0.5,0,0.1,0.6,45.6,0,3.6,Jack Stephens,,Bournemouth,3,185cm,27-01-1994,England,"Defender (Centre, Right)",7.64,5.86,6.78,6.67,6.52,6.41,5.75,7.41,6.51,5.76
5,92550,2018/2019,Southampton,EPL,19(5),1699,1,,4,0,0.3,75,6.52,1,,0.5,0.3,3.9,0.5,6.52,0.2,0.2,0.3,0,0.2,0.4,32,0,2.4,Jack Stephens,,Bournemouth,3,185cm,27-01-1994,England,"Defender (Centre, Right)",7.64,5.86,6.78,6.67,6.52,6.41,5.75,7.41,6.51,5.76
6,92550,2017/2018,Southampton,EPL,22,1980,2,,6,1,0.5,75.5,6.79,1.3,,0.6,0.5,4.8,0.5,6.79,0.2,0.8,0.5,0.1,0.2,0.5,42.2,0.1,2.1,Jack Stephens,,Bournemouth,3,185cm,27-01-1994,England,"Defender (Centre, Right)",7.64,5.86,6.78,6.67,6.52,6.41,5.75,7.41,6.51,5.76
7,92550,2016/2017,Southampton,EPL,15(2),1469,0,,1,0,0.2,84,6.78,1.3,,0.9,0.5,4.7,0.6,6.78,0.2,0.5,0.3,0.1,0.2,0.2,42.9,0,1.5,Jack Stephens,,Bournemouth,3,185cm,27-01-1994,England,"Defender (Centre, Right)",7.64,5.86,6.78,6.67,6.52,6.41,5.75,7.41,6.51,5.76
0,400609,2022/2023,Bournemouth,EPL,17(2),1457,0,,1,0,0.2,69.3,6.46,2.1,,0.9,0.2,1.4,1.1,6.46,0.9,0.9,0.7,0,0.8,1.8,24,0.3,0.6,Jordan Zemura,,Bournemouth,33,173cm,14-11-1999,Zimbabwe,Defender (Left),6.31,6.52,5.67,N/A,6.89,7.09,6.49,6.66,6.11,6.89
0,260784,2022/2023,Bournemouth,EPL,12(8),1019,0,,2,0,0.2,87.6,6.44,1,,0.9,0,0.4,0.7,6.44,0.4,0.8,0.2,0,0.2,0.4,21.5,0.4,1,Joe Rothwell,,Bournemouth,14,185cm,11-01-1995,England,"Midfielder (Centre, Left)",6.87,6.63,6.35,7.24,6.73,6.09,7.62,6.31,6.05,6.09
0,136456,2022/2023,Bournemouth,EPL,18(10),1715,0,,4,0,0.2,81.8,6.41,1.3,,0.5,0,1,0.9,6.41,0.9,0.3,0.4,0,0.6,0.5,25.1,0.6,0.8,Lewis Cook,,Bournemouth,4,175cm,03-02-1997,England,"Midfielder (Centre, Left)",6.61,6.04,6.22,5.84,6.34,6.03,6.4,6.08,5.98,5.88
1,136456,2019/2020,Bournemouth,EPL,14(13),1346,0,,5,0,0.3,78.8,6.31,1,,0.9,0,0.6,1.4,6.31,0.4,0.9,0.4,0,0.7,1,26.7,0,1.6,Lewis Cook,,Bournemouth,4,175cm,03-02-1997,England,"Midfielder (Centre, Left)",6.61,6.04,6.22,5.84,6.34,6.03,6.4,6.08,5.98,5.88
2,136456,2018/2019,Bournemouth,EPL,8(5),722,0,,2,0,0.3,83.2,6.36,1,,0.9,0,0.5,0.8,6.36,0.2,0.8,0.4,0,0.7,0.9,30.2,0,1.8,Lewis Cook,,Bournemouth,4,175cm,03-02-1997,England,"Midfielder (Centre, Left)",6.61,6.04,6.22,5.84,6.34,6.03,6.4,6.08,5.98,5.88
3,136456,2017/2018,Bournemouth,EPL,25(4),2239,0,,5,0,0.6,79.4,6.73,2.3,,1.1,0,0.7,1.5,6.73,1,1.7,0.7,0,1.3,1.3,42.3,0.3,3.7,Lewis Cook,,Bournemouth,4,175cm,03-02-1997,England,"Midfielder (Centre, Left)",6.61,6.04,6.22,5.84,6.34,6.03,6.4,6.08,5.98,5.88
4,136456,2016/2017,Bournemouth,EPL,4(2),431,0,,1,0,0.8,85.4,6.74,1.7,,0.3,0,0.3,0.8,6.74,1,0.3,0.5,0,0.8,1,45.7,0,4.7,Lewis Cook,,Bournemouth,4,175cm,03-02-1997,England,"Midfielder (Centre, Left)",6.61,6.04,6.22,5.84,6.34,6.03,6.4,6.08,5.98,5.88
0,400610,2022/2023,Bournemouth,EPL,11(18),1241,3,,2,0,0.8,78,6.35,1,,0.3,0,0.5,0.6,6.35,0.4,0.5,0.4,0.2,0.9,0.9,15.7,0.3,0.6,Jaidon Anthony,,Bournemouth,32,183cm,01-12-1999,England,"Attacking Midfielder (Left, Right)",5.74,6.93,5.64,6.4,6.4,6.33,7.06,5.99,6.18,5.74
0,133190,2022/2023,Bournemouth,EPL,12(14),1253,4,,1,0,0.8,59,6.35,0.5,,1,0.1,1,0.4,6.35,0.2,0.1,1.2,0,1.2,1.6,13.3,0.1,0.2,Kieffer Moore,,Bournemouth,21,196cm,08-08-1992,Wales,Forward,6.3,6.33,6,6.58,7.25,6.06,6.07,6.26,6.19,6.17
0,69877,2022/2023,Bournemouth,EPL,33(3),2867,0,,10,0,0.1,75.1,6.32,1.3,,0.8,0.1,1.9,0.9,6.32,0.4,0.2,0.7,0,0.1,0.6,25.8,0.5,1.6,Adam Smith,,Bournemouth,15,180cm,29-04-1991,England,"Defender (Left, Right), Midfielder (Left, Right)",6.1,6.27,6.84,6.39,6.31,6.13,6.9,6.14,6.1,6.53
1,69877,2019/2020,Bournemouth,EPL,24,2060,0,,7,0,0.2,79.5,6.56,2,,1,0.2,2,1.1,6.56,0.4,1,1.7,0.1,0.6,1.1,35,0.3,1.1,Adam Smith,,Bournemouth,15,180cm,29-04-1991,England,"Defender (Left, Right), Midfielder (Left, Right)",6.1,6.27,6.84,6.39,6.31,6.13,6.9,6.14,6.1,6.53
2,69877,2018/2019,Bournemouth,EPL,25,2073,1,,5,1,0.3,82,6.71,1.8,,0.7,0.2,2.3,0.9,6.71,0.4,0.8,1.7,0,0.4,1,34.9,0.2,0.9,Adam Smith,,Bournemouth,15,180cm,29-04-1991,England,"Defender (Left, Right), Midfielder (Left, Right)",6.1,6.27,6.84,6.39,6.31,6.13,6.9,6.14,6.1,6.53
3,69877,2017/2018,Bournemouth,EPL,22(5),2069,1,,6,0,0.5,82.3,6.73,1.8,,0.9,0.1,2.1,1.1,6.73,0.8,1.1,1.4,0,0.6,1.1,33.8,0.4,1.1,Adam Smith,,Bournemouth,15,180cm,29-04-1991,England,"Defender (Left, Right), Midfielder (Left, Right)",6.1,6.27,6.84,6.39,6.31,6.13,6.9,6.14,6.1,6.53
4,69877,2016/2017,Bournemouth,EPL,34(2),3099,1,,6,0,0.7,84.7,6.84,2.4,,1.3,0.2,1.9,1.3,6.84,0.8,1,1.9,0.1,0.7,1.7,40.4,0.4,1.1,Adam Smith,,Bournemouth,15,180cm,29-04-1991,England,"Defender (Left, Right), Midfielder (Left, Right)",6.1,6.27,6.84,6.39,6.31,6.13,6.9,6.14,6.1,6.53
5,69877,2015/2016,Bournemouth,EPL,22(9),2097,2,,5,0,0.5,84.3,6.87,2.3,,1.1,0.1,1.6,0.9,6.87,0.5,1.5,1.6,0.1,0.5,1.1,29.4,0.4,1.2,Adam Smith,,Bournemouth,15,180cm,29-04-1991,England,"Defender (Left, Right), Midfielder (Left, Right)",6.1,6.27,6.84,6.39,6.31,6.13,6.9,6.14,6.1,6.53
6,69877,2011/2012,Tottenham,EPL,0(1),14,0,,0,0,0,90.9,6.45,1,,0,0,0,0,6.45,0,0,0,0,0,0,11,0,0,Adam Smith,,Bournemouth,15,180cm,29-04-1991,England,"Defender (Left, Right), Midfielder (Left, Right)",6.1,6.27,6.84,6.39,6.31,6.13,6.9,6.14,6.1,6.53
0,342868,2022/2023,Bournemouth,EPL,0(6),104,0,,0,0,0.3,78.6,6.26,0.5,,0.2,0,0.2,0.2,6.26,0.7,1,0.3,0,0.8,1.5,7,0.3,0.2,Siriki Dembélé,,Auxerre,20,173cm,07-09-1996,Scotland,"Attacking Midfielder (Centre, Left), Forward",6.21,6.58,6.71,6.88,5.95,6.4,6.15,6.04,6.21,6.5
0,362806,2022/2023,Bournemouth,EPL,10(1),945,0,,0,0,0,71,6.24,0,,0,0,0.9,0,6.24,0,0,0,0,0,0,25.1,0,7,Mark Travers,,Bournemouth,1,191cm,18-05-1999,Ireland,Goalkeeper,6.19,6.6,5.16,6.32,7.11,6.81,6.32,6.55,5.99,N/A
1,362806,2019/2020,Bournemouth,EPL,1,90,0,,0,0,0,60,4.95,0,,0,0,1,0,4.95,0,0,0,0,0,0,25,0,2,Mark Travers,,Bournemouth,1,191cm,18-05-1999,Ireland,Goalkeeper,6.19,6.6,5.16,6.32,7.11,6.81,6.32,6.55,5.99,N/A
2,362806,2018/2019,Bournemouth,EPL,2,180,0,,0,0,0,65.1,7.08,0,,0,0,1,0,7.08,0,0,0,0,0,0,21.5,0,3.5,Mark Travers,,Bournemouth,1,191cm,18-05-1999,Ireland,Goalkeeper,6.19,6.6,5.16,6.32,7.11,6.81,6.32,6.55,5.99,N/A
0,399826,2022/2023,Bournemouth,EPL,2(2),207,0,,0,0,0,92.9,6.18,0.5,,0.3,0.5,2.5,0.8,6.18,0,0.3,0.5,0,0.5,0.3,31.5,0,1.3,Illia Zabarnyi,,Bournemouth,25,189cm,01-09-2002,Ukraine,Defender (Centre),N/A,N/A,N/A,N/A,N/A,N/A,5.87,6.27,6.35,6.22
0,357073,2022/2023,Bournemouth,EPL,2(9),251,1,,0,0,0.3,67.9,6.17,0.1,,0.5,0,0.4,0.5,6.17,0.2,0.3,0.5,0.1,0.5,1.1,5.1,0,0.1,Antoine Semenyo,,Bournemouth,11,185cm,07-01-2000,England,"Attacking Midfielder (Left, Right), Forward",6.28,6.28,5.6,N/A,N/A,5.99,5.84,6.16,7.03,6.05
0,83554,2022/2023,Bournemouth,EPL,5(7),531,0,,1,0,0,69.9,6.13,0.3,,0.3,0,2.2,0.3,6.13,0.1,0.3,0.1,0,0.3,0.3,13.6,0.1,0.3,Ryan Fredericks,,Bournemouth,2,181cm,10-10-1992,England,"Defender (Right), Midfielder (Right)",6.03,6.21,6.2,5.91,5.87,6.2,6.13,6.17,6.23,6.13
1,83554,2021/2022,West Ham,EPL,3(4),304,0,,1,0,0,78.2,6.15,0.3,,0.4,0,0.7,0.1,6.15,0.3,0,0.1,0,0.1,0.3,17,0.1,0.1,Ryan Fredericks,,Bournemouth,2,181cm,10-10-1992,England,"Defender (Right), Midfielder (Right)",6.03,6.21,6.2,5.91,5.87,6.2,6.13,6.17,6.23,6.13
2,83554,2020/2021,West Ham,EPL,6(8),567,1,,2,0,0.3,77,6.44,0.6,,0.8,0.1,1.4,0.3,6.44,0.9,0.2,0.7,0.1,0.2,0.2,16.1,0.4,0.1,Ryan Fredericks,,Bournemouth,2,181cm,10-10-1992,England,"Defender (Right), Midfielder (Right)",6.03,6.21,6.2,5.91,5.87,6.2,6.13,6.17,6.23,6.13
3,83554,2019/2020,West Ham,EPL,25(2),2237,0,,7,0,0.1,74.1,6.80,3,,0.9,0.3,2.4,0.9,6.80,0.8,0.4,0.8,0,0.4,0.7,31.7,0.6,1.1,Ryan Fredericks,,Bournemouth,2,181cm,10-10-1992,England,"Defender (Right), Midfielder (Right)",6.03,6.21,6.2,5.91,5.87,6.2,6.13,6.17,6.23,6.13
4,83554,2018/2019,West Ham,EPL,12(3),1086,1,,5,0,0.3,70.9,6.76,2.5,,0.6,0.3,2.6,0.7,6.76,0.2,0.8,0.7,0.1,0.1,0.6,29.1,0.3,0.9,Ryan Fredericks,,Bournemouth,2,181cm,10-10-1992,England,"Defender (Right), Midfielder (Right)",6.03,6.21,6.2,5.91,5.87,6.2,6.13,6.17,6.23,6.13
0,231080,2022/2023,Bournemouth,EPL,3(7),294,0,,2,0,0.1,60.4,6.08,0.5,,0.4,0,1.2,0.3,6.08,0,0.3,0,0.1,0.4,0.3,9.6,0.1,0.2,Jack Stacey,,Bournemouth,17,180cm,06-04-1996,England,"Defender (Right), Midfielder (Right)",6.25,6.13,6.12,6.38,6.19,5.63,6.05,N/A,6.36,6.07
1,231080,2019/2020,Bournemouth,EPL,17(2),1541,0,,2,0,0.3,74,6.58,1.1,,0.5,0.1,2.8,0.7,6.58,0.5,0.8,0.5,0.1,0.6,0.8,31.6,0.2,1.5,Jack Stacey,,Bournemouth,17,180cm,06-04-1996,England,"Defender (Right), Midfielder (Right)",6.25,6.13,6.12,6.38,6.19,5.63,6.05,N/A,6.36,6.07
0,302391,2022/2023,Bournemouth,EPL,3(4),286,0,,1,0,0.3,80.6,6.05,1,,1.3,0,0.6,0.3,6.05,0,0,0.3,0,0,0.9,19.1,0,1.1,Ben Pearson,,Stoke,22,176cm,04-01-1995,England,Defensive Midfielder (C),7.26,7.09,6.51,7.55,6.02,6.94,5.22,6.38,6.36,6.89
0,69912,2022/2023,Bournemouth,EPL,0(4),58,0,,0,0,0.3,81.5,6.03,0,,0,0,0,0,6.03,0.5,0,0,0,0.3,0.3,6.8,0,0,Junior Stanislas,,Bournemouth,19,183cm,26-11-1989,England,"Midfielder (Centre, Left, Right)",6,5.9,6.26,5.97,7.69,,,,,
1,69912,2019/2020,Bournemouth,EPL,7(8),712,3,,1,0,1.2,76.6,6.51,0.7,,0.3,0.1,0.3,0.3,6.51,0.8,0.7,0.3,0.1,0.5,0.8,17.4,0.5,0.3,Junior Stanislas,,Bournemouth,19,183cm,26-11-1989,England,"Midfielder (Centre, Left, Right)",6,5.9,6.26,5.97,7.69,,,,,
2,69912,2018/2019,Bournemouth,EPL,11(12),1027,2,,1,0,1.5,77.4,6.40,0.5,,0.3,0,0.7,0.2,6.40,0.7,0.5,0.4,0.1,0.4,0.9,21.6,0.3,0.5,Junior Stanislas,,Bournemouth,19,183cm,26-11-1989,England,"Midfielder (Centre, Left, Right)",6,5.9,6.26,5.97,7.69,,,,,
3,69912,2017/2018,Bournemouth,EPL,17(2),1299,5,,1,0,2.4,77.3,6.87,0.8,,0.3,0.1,0.6,0.4,6.87,1.3,1.1,0.1,0.1,0.8,1.7,25.7,0.7,0.5,Junior Stanislas,,Bournemouth,19,183cm,26-11-1989,England,"Midfielder (Centre, Left, Right)",6,5.9,6.26,5.97,7.69,,,,,
4,69912,2016/2017,Bournemouth,EPL,18(3),1476,7,,1,0,2,79.8,6.91,0.7,,0.4,0,0.7,0.6,6.91,1,0.6,0.3,0.2,0.5,1.2,29.2,0.6,1,Junior Stanislas,,Bournemouth,19,183cm,26-11-1989,England,"Midfielder (Centre, Left, Right)",6,5.9,6.26,5.97,7.69,,,,,
5,69912,2015/2016,Bournemouth,EPL,17(4),1442,3,,1,0,2.1,78.4,6.89,1.4,,0.5,0,0.5,0.6,6.89,1.6,1.5,0.6,0.1,0.6,1.2,31.5,0.7,0.7,Junior Stanislas,,Bournemouth,19,183cm,26-11-1989,England,"Midfielder (Centre, Left, Right)",6,5.9,6.26,5.97,7.69,,,,,
6,69912,2010/2011,West Ham,EPL,4(2),349,1,,0,0,1.3,77.9,6.51,0.3,,0.3,0,0.5,0.2,6.51,0.8,0,0.3,0.3,0.5,0.8,15.8,0.7,1.3,Junior Stanislas,,Bournemouth,19,183cm,26-11-1989,England,"Midfielder (Centre, Left, Right)",6,5.9,6.26,5.97,7.69,,,,,
7,69912,2009/2010,West Ham,EPL,11(15),1241,3,,2,0,1.5,78.3,6.51,0.9,,0.5,0,0.4,0.5,6.51,0.8,0.3,0.3,0.2,1,0,15.6,0.5,0.4,Junior Stanislas,,Bournemouth,19,183cm,26-11-1989,England,"Midfielder (Centre, Left, Right)",6,5.9,6.26,5.97,7.69,,,,,
0,115085,2022/2023,Bournemouth,EPL,0(1),8,0,,0,0,0,100,5.99,0,,0,0,1,0,5.99,0,0,1,0,0,0,1,0,1,Emiliano Marcondes,,FC Nordsjaelland,11,182cm,09-03-1995,Denmark,Attacking Midfielder (Centre),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,362126,2022/2023,Bournemouth,EPL,0(2),11,0,,0,0,0,50,5.99,0,,0,0,0,0,5.99,0,0,0,0,0,0,2,0,0,Jamal Lowe,,Queens Park Rangers,18,183cm,21-07-1994,England,"Attacking Midfielder (Centre, Left, Right), Forward",5.3,5.71,6.21,5.88,6.14,5.85,6.54,7.82,6.38,5.94
0,295084,2022/2023,Bournemouth,EPL,1(4),116,0,,1,0,0.8,81.8,5.97,0.2,,0.4,0,0.8,0.2,5.97,0.2,0,0.2,0,0.6,0.2,6.6,0,0.4,David Brooks,,Bournemouth,7,173cm,08-07-1997,Wales,"Attacking Midfielder (Centre, Right)",5.97,5.8,5.99,5.82,6.27,,,,,
1,295084,2019/2020,Bournemouth,EPL,8(1),513,1,,1,0,0.7,73.9,6.37,0.6,,0.4,0,0.1,1.3,6.37,0.7,1.3,0.7,0,0.8,0.8,17,0.7,0.4,David Brooks,,Bournemouth,7,173cm,08-07-1997,Wales,"Attacking Midfielder (Centre, Right)",5.97,5.8,5.99,5.82,6.27,,,,,
