,player_id,season,team_x,tournament,apps,mins,goals,assists,yels,reds,shoots_per_game,pass_success,overall_ratings,tackles,intercepts,fouls,offsides_won,clear,drb,blocks,key_pass,drb_won,fouls_given,offsides_given,dispossessed,turnover,total_pass,crosses,long_pass,Name,team_y,Current Team,Shirt Number,Height,birth_date,Nationality,Positions,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10
2,322596,2020/2021,West Ham,EPL,30(8),2579,8,,0,0,1.4,74.4,6.75,0.7,,0.4,0,0.1,0.5,6.75,0.8,0.9,1.4,0.4,1.3,1.7,16.3,0.8,0.8,Jarrod Bowen,,West Ham,20,175cm,20-12-1996,England,"Attacking Midfielder (Centre, Left, Right), Forward",N/A,7.99,6.06,6.52,6.13,7.15,N/A,5.92,N/A,8.52
3,322596,2019/2020,West Ham,EPL,11(2),922,1,,0,0,1.8,77,6.99,1.5,,0.3,0,0.3,1,6.99,1.2,1.2,1.5,0.1,1.1,1.5,16.4,1.2,1,Jarrod Bowen,,West Ham,20,175cm,20-12-1996,England,"Attacking Midfielder (Centre, Left, Right), Forward",N/A,7.99,6.06,6.52,6.13,7.15,N/A,5.92,N/A,8.52
4,322596,2016/2017,Hull,EPL,1(6),178,0,,0,0,0.4,77,6.02,0.3,,0.4,0,0,0.1,6.02,0,0.7,1.1,0,0.3,0.1,10.6,0,0.3,Jarrod Bowen,,West Ham,20,175cm,20-12-1996,England,"Attacking Midfielder (Centre, Left, Right), Forward",N/A,7.99,6.06,6.52,6.13,7.15,N/A,5.92,N/A,8.52
0,143595,2022/2023,West Ham,EPL,32(4),2820,2,,3,0,0.9,72.1,6.80,2.1,,1.4,0,1.9,0.8,6.80,0.4,0.1,0.4,0.1,0.5,0.6,27.1,0.2,1.1,Tomás Soucek,,West Ham,28,192cm,27-02-1995,Czech Republic,Defensive Midfielder (C),6.63,N/A,7.97,6.65,7.08,7.58,N/A,5.52,N/A,7.56
1,143595,2021/2022,West Ham,EPL,34(1),3062,5,,3,0,1.3,76.6,6.97,1.9,,1.1,0,2.8,1.1,6.97,0.6,0.3,0.5,0.1,0.5,1.1,38.4,0.1,1.9,Tomás Soucek,,West Ham,28,192cm,27-02-1995,Czech Republic,Defensive Midfielder (C),6.63,N/A,7.97,6.65,7.08,7.58,N/A,5.52,N/A,7.56
2,143595,2020/2021,West Ham,EPL,38,3420,10,,7,1,1.7,75.5,7.36,2.1,,1.8,0.1,2.7,1.3,7.36,0.5,0.4,1.1,0.1,0.6,1.1,42.3,0,2.2,Tomás Soucek,,West Ham,28,192cm,27-02-1995,Czech Republic,Defensive Midfielder (C),6.63,N/A,7.97,6.65,7.08,7.58,N/A,5.52,N/A,7.56
3,143595,2019/2020,West Ham,EPL,12(1),1041,3,,0,0,1.5,70.1,7.14,2.2,,0.8,0,2.6,1,7.14,0.4,0,0.7,0,0.1,0.8,30.3,0,1.2,Tomás Soucek,,West Ham,28,192cm,27-02-1995,Czech Republic,Defensive Midfielder (C),6.63,N/A,7.97,6.65,7.08,7.58,N/A,5.52,N/A,7.56
0,137021,2022/2023,West Ham,EPL,21(13),2011,6,,0,0,2.1,81.8,6.70,0.7,,0.5,0,0.3,0.5,6.70,1.4,1.4,0.4,0.2,1.2,1.6,19.7,0.4,0.4,Saïd Benrahma,,West Ham,22,172cm,10-08-1995,Algeria,"Attacking Midfielder (Centre, Left, Right)",7.45,N/A,7.06,7.41,6.07,5.95,8.06,N/A,6.62,N/A
1,137021,2021/2022,West Ham,EPL,26(6),2184,8,,0,0,2,81.1,6.86,0.9,,0.3,0,0.2,0.7,6.86,1,1.2,0.5,0.3,0.9,1.9,23.8,0.3,0.5,Saïd Benrahma,,West Ham,22,172cm,10-08-1995,Algeria,"Attacking Midfielder (Centre, Left, Right)",7.45,N/A,7.06,7.41,6.07,5.95,8.06,N/A,6.62,N/A
2,137021,2020/2021,West Ham,EPL,14(16),1392,1,,0,0,1.2,82,6.59,0.8,,0.5,0,0.1,0.7,6.59,0.9,1.4,0.5,0.1,1.1,1.6,16.1,0.3,0.3,Saïd Benrahma,,West Ham,22,172cm,10-08-1995,Algeria,"Attacking Midfielder (Centre, Left, Right)",7.45,N/A,7.06,7.41,6.07,5.95,8.06,N/A,6.62,N/A
0,362434,2022/2023,West Ham,EPL,16(1),1506,2,,4,0,0.6,78.3,6.69,1.5,,0.5,0.5,4.5,0.4,6.69,0.4,0.2,0.4,0.1,0.4,0.5,40.9,0,3.5,Nayef Aguerd,,West Ham,27,190cm,30-03-1996,Morocco,Defender (Centre),4.79,N/A,N/A,7.37,6.52,7.02,7.05,N/A,7.02,N/A
0,20973,2022/2023,West Ham,EPL,35,3024,0,,1,0,0,57.2,6.69,0.1,,0,0,0.7,0,6.69,0,0,0.1,0,0,0.1,21.5,0,5.9,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
1,20973,2021/2022,West Ham,EPL,37,3330,0,,2,0,0,59.2,6.76,0,,0,0,0.6,0,6.76,0,0,0.2,0,0,0,22.9,0,5.9,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
2,20973,2020/2021,West Ham,EPL,35,3150,0,,2,0,0,54.9,6.62,0,,0,0,0.6,0,6.62,0,0,0.1,0,0,0,24.5,0,7.5,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
3,20973,2019/2020,West Ham,EPL,25,2119,0,,1,0,0,50.9,6.62,0.1,,0,0,0.8,0.1,6.62,0,0,0.1,0,0,0,22.9,0,8,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
4,20973,2018/2019,West Ham,EPL,38,3420,0,,0,0,0,49.7,7.02,0,,0,0,0.7,0.1,7.02,0.1,0.1,0.2,0,0,0,28.2,0,8.5,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
5,20973,2017/2018,Swansea,EPL,38,3420,0,,0,0,0,53.4,6.89,0,,0,0,0.7,0,6.89,0,0,0.1,0,0,0,29.3,0,8.9,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
6,20973,2016/2017,Swansea,EPL,37,3330,0,,1,0,0,59.5,6.70,0.1,,0,0,0.5,0.1,6.70,0,0,0.1,0,0,0,25.1,0,9,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
7,20973,2015/2016,Swansea,EPL,37,3330,0,,1,0,0,58,6.87,0,,0,0,1.1,0,6.87,0.1,0,0.2,0,0,0.1,27,0,7.3,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
8,20973,2014/2015,Swansea,EPL,37,3308,0,,0,1,0,55.8,7.09,0,,0,0,1,0.1,7.09,0,0,0.3,0,0,0,28.1,0,7.8,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
9,20973,2013/2014,Arsenal,EPL,1,90,0,,0,0,0,62.9,7.90,0,,0,0,0,0,7.90,0,0,0,0,0,0,35,0,6,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
10,20973,2012/2013,Arsenal,EPL,4,360,0,,0,0,0,54.3,6.75,0,,0,0,0.8,0,6.75,0,0,0,0,0,0,29,0,10.5,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
11,20973,2010/2011,Arsenal,EPL,14,1260,0,,0,0,0,44.9,6.75,0,,0,0,1.4,0,6.75,0.1,0,0.1,0,0,0,22.6,0,5.1,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
12,20973,2009/2010,Arsenal,EPL,4,360,0,,1,0,0,43.3,6.41,0,,0.3,0,2,0,6.41,0,0,0.3,0,0,0,26,0,5.3,Lukasz Fabianski,,West Ham,1,190cm,18-04-1985,Poland,Goalkeeper,4.72,7.45,6.35,8.05,5.79,5.46,6.08,7.74,7.29,6.84
0,106086,2022/2023,West Ham,EPL,24(1),1991,2,,0,0,0.8,84.5,6.68,0.4,,0.6,0.3,4.7,0.1,6.68,0,0.1,0.3,0,0,0.2,33,0,2,Kurt Zouma,,West Ham,4,190cm,27-10-1994,France,"Defender (Centre, Right)",5.97,7.78,6.67,N/A,7.8,7.18,5.84,N/A,N/A,5.8
1,106086,2021/2022,West Ham,EPL,24,2080,1,,1,0,0.3,87.7,6.74,0.5,,0.5,0.3,5.5,0.1,6.74,0.1,0,0.3,0,0,0.3,41.5,0,1.8,Kurt Zouma,,West Ham,4,190cm,27-10-1994,France,"Defender (Centre, Right)",5.97,7.78,6.67,N/A,7.8,7.18,5.84,N/A,N/A,5.8
2,106086,2020/2021,Chelsea,EPL,22(2),2025,5,,3,0,1.1,90.9,7.07,0.7,,0.7,0.5,3.8,0.2,7.07,0.2,0.1,0.3,0,0.2,0.3,74,0,3.8,Kurt Zouma,,West Ham,4,190cm,27-10-1994,France,"Defender (Centre, Right)",5.97,7.78,6.67,N/A,7.8,7.18,5.84,N/A,N/A,5.8
3,106086,2019/2020,Chelsea,EPL,25(3),2344,0,,6,0,0.5,88.5,6.91,0.8,,1.1,0.4,4,0.3,6.91,0,0.3,0.5,0,0.2,0.4,74.3,0,5,Kurt Zouma,,West Ham,4,190cm,27-10-1994,France,"Defender (Centre, Right)",5.97,7.78,6.67,N/A,7.8,7.18,5.84,N/A,N/A,5.8
4,106086,2018/2019,Everton,EPL,29(3),2613,2,,3,1,0.6,83.6,6.78,1,,0.6,0.6,3.8,0.2,6.78,0.2,0.2,0.5,0.1,0.4,0.5,45.1,0,3.2,Kurt Zouma,,West Ham,4,190cm,27-10-1994,France,"Defender (Centre, Right)",5.97,7.78,6.67,N/A,7.8,7.18,5.84,N/A,N/A,5.8
5,106086,2017/2018,Stoke,EPL,32(2),2888,1,,1,0,0.6,78.3,7.12,1.5,,0.6,0.6,6.8,0.2,7.12,0.2,0.6,0.6,0,0.5,0.4,30,0,2.5,Kurt Zouma,,West Ham,4,190cm,27-10-1994,France,"Defender (Centre, Right)",5.97,7.78,6.67,N/A,7.8,7.18,5.84,N/A,N/A,5.8
6,106086,2016/2017,Chelsea,EPL,3(6),247,0,,0,0,0.1,80.5,6.23,0.9,,0.2,0.1,1.2,0,6.23,0.1,0.6,0.2,0,0.1,0.2,14.2,0,0.9,Kurt Zouma,,West Ham,4,190cm,27-10-1994,France,"Defender (Centre, Right)",5.97,7.78,6.67,N/A,7.8,7.18,5.84,N/A,N/A,5.8
7,106086,2015/2016,Chelsea,EPL,21(2),1918,1,,0,0,0.7,80.4,6.87,1.3,,0.4,0.5,5.3,0.3,6.87,0,0.2,0.3,0.1,0.1,0.3,32,0,1.6,Kurt Zouma,,West Ham,4,190cm,27-10-1994,France,"Defender (Centre, Right)",5.97,7.78,6.67,N/A,7.8,7.18,5.84,N/A,N/A,5.8
8,106086,2014/2015,Chelsea,EPL,7(8),644,0,,0,0,0.1,80.6,6.60,1.1,,0.4,0.2,3.1,0.1,6.60,0.1,0.2,0.1,0,0,0,17.2,0,0.8,Kurt Zouma,,West Ham,4,190cm,27-10-1994,France,"Defender (Centre, Right)",5.97,7.78,6.67,N/A,7.8,7.18,5.84,N/A,N/A,5.8
0,68049,2022/2023,West Ham,EPL,23(4),2166,0,,3,0,0.3,81,6.64,0.8,,0.3,0,1.9,0.7,6.64,1.5,0.1,0.3,0,0.2,0.2,39.7,1.6,2.4,Aaron Cresswell,,West Ham,3,170cm,15-12-1989,England,"Defender (Centre, Left), Midfielder (Left)",7.44,N/A,6.62,7.4,6.19,6.27,5.69,6.75,N/A,N/A
1,68049,2021/2022,West Ham,EPL,31,2728,2,,3,0,0.6,82.6,6.75,0.9,,0.5,0.1,2.1,0.4,6.75,1,0.3,0.3,0.1,0.1,0.5,55.1,1.1,2.6,Aaron Cresswell,,West Ham,3,170cm,15-12-1989,England,"Defender (Centre, Left), Midfielder (Left)",7.44,N/A,6.62,7.4,6.19,6.27,5.69,6.75,N/A,N/A
2,68049,2020/2021,West Ham,EPL,36,3172,0,,3,0,0.5,78.9,6.81,0.9,,0.4,0.1,2,0.4,6.81,1.6,0.1,0.5,0,0.3,0.4,45.9,1.6,3.3,Aaron Cresswell,,West Ham,3,170cm,15-12-1989,England,"Defender (Centre, Left), Midfielder (Left)",7.44,N/A,6.62,7.4,6.19,6.27,5.69,6.75,N/A,N/A
3,68049,2019/2020,West Ham,EPL,31,2730,3,,7,0,0.5,74.6,6.62,1.4,,0.5,0.4,1.9,0.7,6.62,0.8,0.4,0.5,0.1,0.3,0.6,40.4,0.8,2.2,Aaron Cresswell,,West Ham,3,170cm,15-12-1989,England,"Defender (Centre, Left), Midfielder (Left)",7.44,N/A,6.62,7.4,6.19,6.27,5.69,6.75,N/A,N/A
4,68049,2018/2019,West Ham,EPL,18(2),1591,0,,1,0,0.6,81.4,6.68,1.5,,0.1,0.4,2.1,0.6,6.68,0.9,0.3,0.6,0.1,0.3,0.7,40.6,0.8,1.5,Aaron Cresswell,,West Ham,3,170cm,15-12-1989,England,"Defender (Centre, Left), Midfielder (Left)",7.44,N/A,6.62,7.4,6.19,6.27,5.69,6.75,N/A,N/A
5,68049,2017/2018,West Ham,EPL,35(1),3073,1,,7,0,0.6,77.1,6.69,0.9,,0.6,0.2,3.1,0.3,6.69,0.9,0.1,0.4,0.1,0.6,0.7,36.1,1,2.7,Aaron Cresswell,,West Ham,3,170cm,15-12-1989,England,"Defender (Centre, Left), Midfielder (Left)",7.44,N/A,6.62,7.4,6.19,6.27,5.69,6.75,N/A,N/A
6,68049,2016/2017,West Ham,EPL,24(2),2118,0,,2,1,0.4,75.5,6.46,0.8,,0.4,0.1,2.3,0.6,6.46,0.7,0.3,0.3,0.2,0.7,0.5,29.2,0.7,2.2,Aaron Cresswell,,West Ham,3,170cm,15-12-1989,England,"Defender (Centre, Left), Midfielder (Left)",7.44,N/A,6.62,7.4,6.19,6.27,5.69,6.75,N/A,N/A
7,68049,2015/2016,West Ham,EPL,37,3315,2,,1,0,0.8,77.5,6.81,1,,0.6,0.2,2.4,0.5,6.81,1.1,0.3,0.8,0,0.5,0.6,37.2,0.8,3.1,Aaron Cresswell,,West Ham,3,170cm,15-12-1989,England,"Defender (Centre, Left), Midfielder (Left)",7.44,N/A,6.62,7.4,6.19,6.27,5.69,6.75,N/A,N/A
8,68049,2014/2015,West Ham,EPL,38,3420,2,,5,0,0.5,72.2,6.85,1.2,,0.4,0.2,3.9,0.6,6.85,0.9,0.4,0.8,0.2,0.8,0.8,35.4,0.7,3.6,Aaron Cresswell,,West Ham,3,170cm,15-12-1989,England,"Defender (Centre, Left), Midfielder (Left)",7.44,N/A,6.62,7.4,6.19,6.27,5.69,6.75,N/A,N/A
0,111372,2022/2023,West Ham,EPL,23(3),2049,0,,5,0,0.2,65.7,6.63,2,,1.2,0.1,2.3,0.5,6.63,0.9,0.1,0.8,0,0.8,1,29.7,0.7,1.5,Vladimír Coufal,,West Ham,5,179cm,22-08-1992,Czech Republic,"Defender (Right), Midfielder (Right)",6.16,7.42,N/A,6.81,N/A,8.01,6.3,6.05,7.2,6.74
1,111372,2021/2022,West Ham,EPL,25(3),2211,0,,3,1,0.4,71.4,6.56,1.6,,1,0,2,0.6,6.56,0.8,0.5,0.5,0.1,0.5,1.1,37.4,0.7,1.3,Vladimír Coufal,,West Ham,5,179cm,22-08-1992,Czech Republic,"Defender (Right), Midfielder (Right)",6.16,7.42,N/A,6.81,N/A,8.01,6.3,6.05,7.2,6.74
2,111372,2020/2021,West Ham,EPL,34,3055,0,,3,0,0.4,71.2,6.95,2.1,,0.9,0.3,2.6,1.1,6.95,1.3,0.4,1,0,0.5,1.1,37.6,1,1,Vladimír Coufal,,West Ham,5,179cm,22-08-1992,Czech Republic,"Defender (Right), Midfielder (Right)",6.16,7.42,N/A,6.81,N/A,8.01,6.3,6.05,7.2,6.74
0,23547,2022/2023,West Ham,EPL,13(3),1236,0,,0,0,0.2,80,6.53,0.7,,0.1,0.1,4.6,0.3,6.53,0.2,0,0.3,0,0.2,0.1,25.9,0,1.3,Angelo Ogbonna,,West Ham,21,191cm,23-05-1988,Italy,Defender (Centre),N/A,5.64,N/A,7.77,N/A,6.49,6.41,6.68,6.55,7.14
1,23547,2021/2022,West Ham,EPL,11,922,1,,1,0,0.3,85.2,6.66,0.6,,0.5,0.4,2.4,0.4,6.66,0,0.1,0.3,0,0.1,0.2,43.1,0,1.5,Angelo Ogbonna,,West Ham,21,191cm,23-05-1988,Italy,Defender (Centre),N/A,5.64,N/A,7.77,N/A,6.49,6.41,6.68,6.55,7.14
2,23547,2020/2021,West Ham,EPL,28,2493,3,,5,0,0.5,81.3,6.73,0.9,,1,0.5,4.1,0.3,6.73,0.1,0.1,0.3,0,0.2,0.1,36.4,0,1.8,Angelo Ogbonna,,West Ham,21,191cm,23-05-1988,Italy,Defender (Centre),N/A,5.64,N/A,7.77,N/A,6.49,6.41,6.68,6.55,7.14
3,23547,2019/2020,West Ham,EPL,31,2787,2,,4,0,0.4,76.2,6.74,1.2,,0.7,0.8,4.2,0.5,6.74,0.1,0.2,0.5,0,0.1,0.3,31.5,0,2.5,Angelo Ogbonna,,West Ham,21,191cm,23-05-1988,Italy,Defender (Centre),N/A,5.64,N/A,7.77,N/A,6.49,6.41,6.68,6.55,7.14
4,23547,2018/2019,West Ham,EPL,20(4),1871,1,,2,0,0.6,83.6,6.74,1.3,,0.6,1,4.1,0.4,6.74,0.2,0,0.3,0,0.2,0.2,33.1,0,1.8,Angelo Ogbonna,,West Ham,21,191cm,23-05-1988,Italy,Defender (Centre),N/A,5.64,N/A,7.77,N/A,6.49,6.41,6.68,6.55,7.14
5,23547,2017/2018,West Ham,EPL,32,2880,1,,3,0,0.3,79.8,6.75,1,,0.5,0.5,6,0.3,6.75,0.2,0.3,0.5,0,0.1,0.3,31.7,0.1,2.8,Angelo Ogbonna,,West Ham,21,191cm,23-05-1988,Italy,Defender (Centre),N/A,5.64,N/A,7.77,N/A,6.49,6.41,6.68,6.55,7.14
6,23547,2016/2017,West Ham,EPL,20,1756,0,,2,0,0.2,81.2,6.70,1.4,,0.7,0.8,4.8,0.2,6.70,0.3,0.2,0.2,0,0.3,0.4,40.3,0.1,2.6,Angelo Ogbonna,,West Ham,21,191cm,23-05-1988,Italy,Defender (Centre),N/A,5.64,N/A,7.77,N/A,6.49,6.41,6.68,6.55,7.14
7,23547,2015/2016,West Ham,EPL,27(1),2328,0,,5,0,0.2,79.4,6.86,1.5,,0.8,0.6,5.8,0.3,6.86,0.1,0.3,0.6,0,0.3,0.5,33.8,0,2.8,Angelo Ogbonna,,West Ham,21,191cm,23-05-1988,Italy,Defender (Centre),N/A,5.64,N/A,7.77,N/A,6.49,6.41,6.68,6.55,7.14
0,255167,2022/2023,West Ham,EPL,24(2),2141,0,,4,0,0.3,85.3,6.51,1.6,,1.2,0.2,2.6,0.8,6.51,0.3,0.3,0.4,0,0.2,0.7,36.3,0.2,1.7,Thilo Kehrer,,West Ham,24,186cm,21-09-1996,Germany,"Defender (Centre, Left, Right), Midfielder (Right)",7.57,6.57,7.09,N/A,6.4,6.1,7.16,N/A,N/A,6.83
0,302650,2022/2023,West Ham,EPL,11(5),929,3,,3,0,1.9,66.9,6.50,0.6,,1,0,0.3,0,6.50,0.8,0.4,0.6,0.4,1.1,1.4,10.9,0.1,0.8,Gianluca Scamacca,,West Ham,7,196cm,01-01-1999,Italy,Forward,6.4,6.53,6.2,7.72,6.32,N/A,N/A,N/A,5.98,6.26
0,69517,2022/2023,West Ham,EPL,20(12),1775,5,,2,0,1.2,56.7,6.50,0.4,,0.8,0,0.3,0.3,6.50,0.5,0.8,1.4,0.4,1.4,2.3,9,0.2,0.1,Michail Antonio,,West Ham,9,180cm,28-03-1990,Jamaica,"Defender (Right), Midfielder (Centre, Left, Right), Forward",N/A,6.9,N/A,7.56,6.04,7.35,6.58,6.68,N/A,N/A
1,69517,2021/2022,West Ham,EPL,34(2),2981,10,,6,1,2.3,67.5,6.92,0.6,,1.4,0,0.4,0.3,6.92,1.3,1.4,1.4,0.4,2,3.8,17.1,0.4,0.7,Michail Antonio,,West Ham,9,180cm,28-03-1990,Jamaica,"Defender (Right), Midfielder (Centre, Left, Right), Forward",N/A,6.9,N/A,7.56,6.04,7.35,6.58,6.68,N/A,N/A
2,69517,2020/2021,West Ham,EPL,24(2),1984,10,,3,0,2.4,68.2,7.17,0.3,,1.1,0,0.3,0.2,7.17,1,1.7,1.5,0.6,1.9,3,17.4,0.1,0.5,Michail Antonio,,West Ham,9,180cm,28-03-1990,Jamaica,"Defender (Right), Midfielder (Centre, Left, Right), Forward",N/A,6.9,N/A,7.56,6.04,7.35,6.58,6.68,N/A,N/A
3,69517,2019/2020,West Ham,EPL,19(5),1773,10,,3,0,2.8,68.4,7.29,0.5,,1.7,0,0.2,0.4,7.29,1.1,2.7,1.5,0.5,1.9,3,18.6,0.4,0.4,Michail Antonio,,West Ham,9,180cm,28-03-1990,Jamaica,"Defender (Right), Midfielder (Centre, Left, Right), Forward",N/A,6.9,N/A,7.56,6.04,7.35,6.58,6.68,N/A,N/A
4,69517,2018/2019,West Ham,EPL,22(11),2101,6,,3,0,2,68.1,6.92,0.7,,1,0.1,0.6,0.2,6.92,0.7,1.8,1.3,0.3,2.1,2.5,20.2,0.2,0.8,Michail Antonio,,West Ham,9,180cm,28-03-1990,Jamaica,"Defender (Right), Midfielder (Centre, Left, Right), Forward",N/A,6.9,N/A,7.56,6.04,7.35,6.58,6.68,N/A,N/A
5,69517,2017/2018,West Ham,EPL,16(5),1358,3,,1,0,1.6,67.8,6.88,0.7,,0.8,0,0.7,0.5,6.88,0.7,2.4,1.4,0.3,2,2.6,18.3,0.6,1,Michail Antonio,,West Ham,9,180cm,28-03-1990,Jamaica,"Defender (Right), Midfielder (Centre, Left, Right), Forward",N/A,6.9,N/A,7.56,6.04,7.35,6.58,6.68,N/A,N/A
6,69517,2016/2017,West Ham,EPL,29,2440,9,,4,1,2.7,72.8,7.24,1.1,,1.1,0.2,1.3,0.7,7.24,1.1,2.6,1.7,0.7,1.9,2.4,22,0.8,1,Michail Antonio,,West Ham,9,180cm,28-03-1990,Jamaica,"Defender (Right), Midfielder (Centre, Left, Right), Forward",N/A,6.9,N/A,7.56,6.04,7.35,6.58,6.68,N/A,N/A
