,player_id,season,team_x,tournament,apps,mins,goals,assists,yels,reds,shoots_per_game,pass_success,overall_ratings,tackles,intercepts,fouls,offsides_won,clear,drb,blocks,key_pass,drb_won,fouls_given,offsides_given,dispossessed,turnover,total_pass,crosses,long_pass,Name,team_y,Current Team,Shirt Number,Height,birth_date,Nationality,Positions,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10
0,394933,2022/2023,Wolves,EPL,30(4),2434,1,,2,1,0.8,82.1,6.62,2,,1.1,0,0.9,1,6.62,0.8,1.3,1.4,0.1,1.1,1.2,28.1,0.3,2.4,Matheus Nunes,,Wolverhampton,27,184cm,27-08-1998,Portugal,"Midfielder (Centre, Left, Right)",6.49,6.43,8.37,7.5,6.81,6.72,5.19,7.71,6.65,6.19
0,73063,2022/2023,West Ham,EPL,8,720,0,,2,0,0.8,80,6.42,1.3,,0.8,0.6,3.3,0.3,6.42,0.1,0,0.4,0,0.5,0.3,38.1,0,4.3,Craig Dawson,,Wolverhampton,15,188cm,06-05-1990,England,"Defender (Centre, Right)",6.23,6.12,6.66,7.26,6.38,7.12,5.62,6.79,6.01,6.56
1,73063,2022/2023,Wolves,EPL,17,1417,1,,4,0,0.6,84.3,6.62,0.5,,0.6,0.3,4.3,0.2,6.62,0.1,0.2,0.6,0,0.1,0.3,54.1,0,4,Craig Dawson,,Wolverhampton,15,188cm,06-05-1990,England,"Defender (Centre, Right)",6.23,6.12,6.66,7.26,6.38,7.12,5.62,6.79,6.01,6.56
2,73063,2021/2022,West Ham,EPL,30(4),2754,2,,4,1,0.7,80.9,6.70,0.9,,1.1,0.4,4.1,0.3,6.70,0.1,0.1,0.4,0,0.1,0.3,37.5,0,3,Craig Dawson,,Wolverhampton,15,188cm,06-05-1990,England,"Defender (Centre, Right)",6.23,6.12,6.66,7.26,6.38,7.12,5.62,6.79,6.01,6.56
3,73063,2020/2021,West Ham,EPL,22,1926,3,,3,1,0.7,79.7,6.67,0.5,,0.6,0.2,4,0.3,6.67,0.1,0,0.5,0.1,0,0.2,34.7,0,2.7,Craig Dawson,,Wolverhampton,15,188cm,06-05-1990,England,"Defender (Centre, Right)",6.23,6.12,6.66,7.26,6.38,7.12,5.62,6.79,6.01,6.56
4,73063,2019/2020,Watford,EPL,26(3),2361,2,,6,0,0.9,77.5,6.72,1,,1.1,0.6,3.8,0.5,6.72,0.2,0.1,0.4,0,0.1,0.5,32.3,0,3,Craig Dawson,,Wolverhampton,15,188cm,06-05-1990,England,"Defender (Centre, Right)",6.23,6.12,6.66,7.26,6.38,7.12,5.62,6.79,6.01,6.56
5,73063,2017/2018,West Brom,EPL,28,2509,2,,6,0,0.6,69.5,7.02,1.4,,1.3,0.2,4.7,0.8,7.02,0.4,0.3,0.8,0.1,0.3,0.4,32.4,0.5,2.2,Craig Dawson,,Wolverhampton,15,188cm,06-05-1990,England,"Defender (Centre, Right)",6.23,6.12,6.66,7.26,6.38,7.12,5.62,6.79,6.01,6.56
6,73063,2016/2017,West Brom,EPL,37,3278,4,,10,0,0.6,63.1,6.93,1.6,,1.4,0.3,4,0.7,6.93,0.6,0.3,1,0.1,0.4,0.8,27.5,0.4,2,Craig Dawson,,Wolverhampton,15,188cm,06-05-1990,England,"Defender (Centre, Right)",6.23,6.12,6.66,7.26,6.38,7.12,5.62,6.79,6.01,6.56
7,73063,2015/2016,West Brom,EPL,38,3385,4,,3,0,1,62.4,7.02,1.6,,0.7,0.2,4.3,1.1,7.02,0.7,0.2,0.7,0.1,0.4,0.8,29.4,0.7,2.2,Craig Dawson,,Wolverhampton,15,188cm,06-05-1990,England,"Defender (Centre, Right)",6.23,6.12,6.66,7.26,6.38,7.12,5.62,6.79,6.01,6.56
8,73063,2014/2015,West Brom,EPL,29,2591,2,,6,0,0.6,73.4,7.22,1.8,,0.8,0.5,6.4,0.6,7.22,0.2,0.2,0.8,0,0.2,0.3,34.8,0.2,2.7,Craig Dawson,,Wolverhampton,15,188cm,06-05-1990,England,"Defender (Centre, Right)",6.23,6.12,6.66,7.26,6.38,7.12,5.62,6.79,6.01,6.56
9,73063,2013/2014,West Brom,EPL,10(2),950,0,,1,0,1.2,76,6.93,1.8,,0.8,0.5,5.8,0.7,6.93,0.3,0,0.5,0.1,0.2,0.5,21.9,0.1,1.1,Craig Dawson,,Wolverhampton,15,188cm,06-05-1990,England,"Defender (Centre, Right)",6.23,6.12,6.66,7.26,6.38,7.12,5.62,6.79,6.01,6.56
10,73063,2012/2013,West Brom,EPL,1,90,0,,0,0,0,74.1,6.59,0,,0,0,4,1,6.59,0,0,0,0,0,1,27,0,3,Craig Dawson,,Wolverhampton,15,188cm,06-05-1990,England,"Defender (Centre, Right)",6.23,6.12,6.66,7.26,6.38,7.12,5.62,6.79,6.01,6.56
11,73063,2011/2012,West Brom,EPL,6(2),542,0,,0,0,0.4,75.7,6.61,0.9,,0.4,0.5,3.9,0.1,6.61,0,0,0.6,0,0,0.1,21.1,0,1.1,Craig Dawson,,Wolverhampton,15,188cm,06-05-1990,England,"Defender (Centre, Right)",6.23,6.12,6.66,7.26,6.38,7.12,5.62,6.79,6.01,6.56
0,122714,2022/2023,Wolves,EPL,35,3150,0,,2,0,0,65.5,6.58,0,,0,0,0.5,0,6.58,0,0.1,0.2,0,0,0.1,28.5,0,3.8,José Sá,,Wolverhampton,1,192cm,17-01-1993,Portugal,Goalkeeper,8.26,6.96,5.1,7.07,6.67,7.06,5.9,7.36,4.35,7.13
1,122714,2021/2022,Wolves,EPL,37,3286,0,,3,0,0,63,6.83,0.1,,0.1,0,1.1,0.1,6.83,0.1,0.1,0.3,0,0,0.1,24,0,3.9,José Sá,,Wolverhampton,1,192cm,17-01-1993,Portugal,Goalkeeper,8.26,6.96,5.1,7.07,6.67,7.06,5.9,7.36,4.35,7.13
0,124106,2022/2023,Aston Villa,EPL,7(13),690,0,,0,0,0.1,88.2,6.31,1,,0.1,0,0.6,0.5,6.31,0.3,0.2,0.1,0,0.2,0.4,14,0,0.4,Leander Dendoncker,,Aston Villa,32,188cm,15-04-1995,Belgium,"Defender (Centre), Midfielder (Centre)",6.09,6.15,5.93,6.03,6.12,7.5,6.06,6.72,6.17,6.24
1,124106,2022/2023,Wolves,EPL,2(2),213,0,,0,0,0.8,86.7,6.55,1,,0,0,1,0.3,6.55,0.5,0.3,0,0,0.5,0.5,24.5,0.3,1.8,Leander Dendoncker,,Aston Villa,32,188cm,15-04-1995,Belgium,"Defender (Centre), Midfielder (Centre)",6.09,6.15,5.93,6.03,6.12,7.5,6.06,6.72,6.17,6.24
2,124106,2021/2022,Wolves,EPL,21(9),1948,2,,4,0,0.8,86.9,6.44,1.4,,0.4,0,1.1,0.9,6.44,0.4,0.2,0.2,0,0.3,0.8,27.1,0,0.6,Leander Dendoncker,,Aston Villa,32,188cm,15-04-1995,Belgium,"Defender (Centre), Midfielder (Centre)",6.09,6.15,5.93,6.03,6.12,7.5,6.06,6.72,6.17,6.24
3,124106,2020/2021,Wolves,EPL,28(5),2501,1,,4,0,0.9,85.5,6.65,1.6,,0.9,0.2,1.5,0.9,6.65,0.5,0.2,0.4,0.1,0.3,0.9,36.5,0.1,1.3,Leander Dendoncker,,Aston Villa,32,188cm,15-04-1995,Belgium,"Defender (Centre), Midfielder (Centre)",6.09,6.15,5.93,6.03,6.12,7.5,6.06,6.72,6.17,6.24
4,124106,2019/2020,Wolves,EPL,32(6),2795,4,,5,0,0.5,83.3,6.68,1.8,,0.8,0.1,1.6,1,6.68,0.2,0.4,0.2,0,0.3,0.8,34.8,0.1,1.7,Leander Dendoncker,,Aston Villa,32,188cm,15-04-1995,Belgium,"Defender (Centre), Midfielder (Centre)",6.09,6.15,5.93,6.03,6.12,7.5,6.06,6.72,6.17,6.24
5,124106,2018/2019,Wolves,EPL,17(2),1469,2,,1,0,0.9,79.4,6.97,2.8,,0.6,0.1,1.5,1.6,6.97,0.4,0.6,0.6,0.1,0.4,0.9,31.9,0.1,0.8,Leander Dendoncker,,Aston Villa,32,188cm,15-04-1995,Belgium,"Defender (Centre), Midfielder (Centre)",6.09,6.15,5.93,6.03,6.12,7.5,6.06,6.72,6.17,6.24
0,296363,2022/2023,Wolves,EPL,30(5),2551,0,,11,1,0.2,81.4,6.52,2,,1.3,0,2,0.9,6.52,0.3,0.9,0.7,0,0.5,1.1,33.6,0.2,1,Nélson Semedo,,Wolverhampton,22,177cm,16-11-1993,Portugal,"Defender (Left, Right), Midfielder (Right)",5.5,6.96,7.18,6.64,7.02,6.7,5.86,6.38,6.58,6.13
1,296363,2021/2022,Wolves,EPL,25,2137,0,,1,0,0.8,77.4,6.82,2.3,,0.9,0.1,2.1,1,6.82,0.7,1.6,1,0.2,1.1,2,36.5,0.2,0.8,Nélson Semedo,,Wolverhampton,22,177cm,16-11-1993,Portugal,"Defender (Left, Right), Midfielder (Right)",5.5,6.96,7.18,6.64,7.02,6.7,5.86,6.38,6.58,6.13
2,296363,2020/2021,Wolves,EPL,34,2988,1,,5,0,0.7,81,6.90,2.5,,1.2,0.2,2.1,0.9,6.90,0.6,1.8,1,0.1,0.8,1.6,46.1,0.5,1.6,Nélson Semedo,,Wolverhampton,22,177cm,16-11-1993,Portugal,"Defender (Left, Right), Midfielder (Right)",5.5,6.96,7.18,6.64,7.02,6.7,5.86,6.38,6.58,6.13
0,332867,2022/2023,Nottingham Forest,EPL,33(1),2889,5,,4,0,1.7,69,6.84,0.8,,0.9,0,0.2,0.6,6.84,1.9,1.4,0.8,0.1,1.3,2.6,25.8,1,1,Morgan Gibbs-White,,Nottingham Forest,10,171cm,27-01-2000,England,"Attacking Midfielder (Centre, Left, Right), Forward",8.15,6.42,6.13,6.2,8.3,7.76,6.2,8.39,6.98,6.61
1,332867,2022/2023,Wolves,EPL,2,180,0,,1,0,1.5,83.7,6.52,1.5,,1.5,0,1,0.5,6.52,0.5,1,1.5,0,0.5,1.5,43,1,1,Morgan Gibbs-White,,Nottingham Forest,10,171cm,27-01-2000,England,"Attacking Midfielder (Centre, Left, Right), Forward",8.15,6.42,6.13,6.2,8.3,7.76,6.2,8.39,6.98,6.61
2,332867,2021/2022,Wolves,EPL,0(2),7,0,,1,0,1,77.8,5.94,0,,1,0,0,0,5.94,0,0,0,0,0,0,4.5,0,0,Morgan Gibbs-White,,Nottingham Forest,10,171cm,27-01-2000,England,"Attacking Midfielder (Centre, Left, Right), Forward",8.15,6.42,6.13,6.2,8.3,7.76,6.2,8.39,6.98,6.61
3,332867,2020/2021,Wolves,EPL,4(7),412,1,,1,0,0.9,86,6.38,0.8,,0.5,0,0.1,0.6,6.38,0.7,0.7,0.9,0.1,0.5,1.6,20.2,0,0.8,Morgan Gibbs-White,,Nottingham Forest,10,171cm,27-01-2000,England,"Attacking Midfielder (Centre, Left, Right), Forward",8.15,6.42,6.13,6.2,8.3,7.76,6.2,8.39,6.98,6.61
4,332867,2019/2020,Wolves,EPL,1(6),126,0,,0,0,0.3,79.7,6.10,0,,0.3,0,0,0,6.10,0.4,0.1,0.1,0,0,1,11.3,0,0.3,Morgan Gibbs-White,,Nottingham Forest,10,171cm,27-01-2000,England,"Attacking Midfielder (Centre, Left, Right), Forward",8.15,6.42,6.13,6.2,8.3,7.76,6.2,8.39,6.98,6.61
5,332867,2018/2019,Wolves,EPL,5(21),651,0,,1,0,0.3,83.9,6.20,0.2,,0.3,0,0,0.1,6.20,0.4,0.5,0.2,0.1,0.6,0.9,12.2,0.2,0.8,Morgan Gibbs-White,,Nottingham Forest,10,171cm,27-01-2000,England,"Attacking Midfielder (Centre, Left, Right), Forward",8.15,6.42,6.13,6.2,8.3,7.76,6.2,8.39,6.98,6.61
0,372724,2022/2023,Wolves,EPL,18(7),1723,0,,2,1,0.1,88,6.52,1.1,,0.7,0.1,3.1,0.4,6.52,0.1,0.3,0.4,0,0.3,0.4,43.4,0,2.6,Nathan Collins,,Wolverhampton,4,193cm,30-04-2001,Ireland,"Defender (Centre, Right)",6.82,6.64,6.29,6.52,6.42,6.02,6.14,6.51,6.02,6.57
1,372724,2021/2022,Burnley,EPL,18(1),1670,2,,2,1,0.8,69.2,6.89,1.9,,1.1,0.3,4.3,0.5,6.89,0.3,0.3,0.6,0.2,0.2,0.5,33.2,0.1,2.4,Nathan Collins,,Wolverhampton,4,193cm,30-04-2001,Ireland,"Defender (Centre, Right)",6.82,6.64,6.29,6.52,6.42,6.02,6.14,6.51,6.02,6.57
0,355401,2022/2023,Wolves,EPL,9(11),1025,1,,4,0,0.5,81.4,6.52,1.7,,0.7,0.1,1.2,0.3,6.52,0.4,1.2,0.5,0.2,0.5,1.4,22.6,0.3,0.4,Rayan Aït-Nouri,,Wolverhampton,3,179cm,06-06-2001,Algeria,"Defender (Left), Midfielder (Left)",6.37,6.42,N/A,6.07,7.02,6.33,6.31,6.68,5.91,N/A
1,355401,2021/2022,Wolves,EPL,20(3),1828,1,,4,0,0.6,76.7,6.96,2.8,,0.6,0.2,1.3,1,6.96,0.7,1.8,0.9,0.1,1.2,1.9,32.8,1,1.2,Rayan Aït-Nouri,,Wolverhampton,3,179cm,06-06-2001,Algeria,"Defender (Left), Midfielder (Left)",6.37,6.42,N/A,6.07,7.02,6.33,6.31,6.68,5.91,N/A
2,355401,2020/2021,Wolves,EPL,16(5),1406,1,,1,0,0.7,86.1,6.56,1.4,,0.7,0,0.9,0.7,6.56,0.7,1.2,0.9,0,0.9,1.4,29.9,0.6,0.8,Rayan Aït-Nouri,,Wolverhampton,3,179cm,06-06-2001,Algeria,"Defender (Left), Midfielder (Left)",6.37,6.42,N/A,6.07,7.02,6.33,6.31,6.68,5.91,N/A
0,300513,2022/2023,Wolves,EPL,20(12),1773,6,,5,0,1.3,70.5,6.50,0.8,,0.8,0,0.2,0.8,6.50,1.1,0.8,0.7,0.1,0.9,1.5,18.5,0.5,0.8,Daniel Podence,,Wolverhampton,10,165cm,21-10-1995,Portugal,"Attacking Midfielder (Centre, Left, Right), Forward",5.89,6.08,6.42,6.37,7.36,6.68,6.16,6.17,6.04,6.64
1,300513,2021/2022,Wolves,EPL,15(11),1486,2,,2,0,1.3,74.1,6.78,0.7,,0.3,0,0,0.5,6.78,1.4,1.3,1,0.1,1.3,1.3,22.2,0.5,1,Daniel Podence,,Wolverhampton,10,165cm,21-10-1995,Portugal,"Attacking Midfielder (Centre, Left, Right), Forward",5.89,6.08,6.42,6.37,7.36,6.68,6.16,6.17,6.04,6.64
2,300513,2020/2021,Wolves,EPL,22(2),1679,3,,3,0,1.3,77.7,6.68,0.5,,0.6,0,0.1,0.7,6.68,0.9,1.6,1.1,0.2,1,1.5,25,0.3,1.8,Daniel Podence,,Wolverhampton,10,165cm,21-10-1995,Portugal,"Attacking Midfielder (Centre, Left, Right), Forward",5.89,6.08,6.42,6.37,7.36,6.68,6.16,6.17,6.04,6.64
3,300513,2019/2020,Wolves,EPL,3(6),287,1,,0,0,1.1,72.6,6.49,0.3,,0.6,0,0.1,0.2,6.49,0.6,0.8,1,0.3,0.4,0.9,10.6,0.1,0.3,Daniel Podence,,Wolverhampton,10,165cm,21-10-1995,Portugal,"Attacking Midfielder (Centre, Left, Right), Forward",5.89,6.08,6.42,6.37,7.36,6.68,6.16,6.17,6.04,6.64
0,16161,2022/2023,Wolves,EPL,20(11),1787,0,,3,0,0.5,83.9,6.50,1.6,,1,0,0.6,0.9,6.50,1.2,0.3,0.5,0,0.2,0.5,31.9,0.6,1.6,João Moutinho,,Wolverhampton,28,170cm,08-09-1986,Portugal,Midfielder (Centre),6.08,6.57,6.77,7.34,6.35,6.18,6.14,6.21,5.93,6.02
1,16161,2021/2022,Wolves,EPL,34(1),2975,2,,4,0,0.6,86.7,6.69,2.1,,1,0,0.9,2.2,6.69,1.1,0.5,0.4,0,0.6,0.9,54.9,0.8,3.8,João Moutinho,,Wolverhampton,28,170cm,08-09-1986,Portugal,Midfielder (Centre),6.08,6.57,6.77,7.34,6.35,6.18,6.14,6.21,5.93,6.02
2,16161,2020/2021,Wolves,EPL,28(5),2534,1,,3,1,0.4,88.4,6.67,2.3,,1.3,0.1,0.7,1.7,6.67,1.4,0.4,0.7,0,0.3,0.5,52.2,0.8,2.3,João Moutinho,,Wolverhampton,28,170cm,08-09-1986,Portugal,Midfielder (Centre),6.08,6.57,6.77,7.34,6.35,6.18,6.14,6.21,5.93,6.02
3,16161,2019/2020,Wolves,EPL,34(4),3108,1,,7,0,0.6,85.5,7.01,2.4,,1.1,0,0.5,2.4,7.01,2,0.4,0.7,0.1,0.6,0.5,48.4,1.8,4,João Moutinho,,Wolverhampton,28,170cm,08-09-1986,Portugal,Midfielder (Centre),6.08,6.57,6.77,7.34,6.35,6.18,6.14,6.21,5.93,6.02
4,16161,2018/2019,Wolves,EPL,35(3),3040,1,,4,0,0.5,84.8,7.06,3,,1.4,0,1.1,2.2,7.06,2.2,0.3,1,0,0.7,0.4,49,1.7,3.3,João Moutinho,,Wolverhampton,28,170cm,08-09-1986,Portugal,Midfielder (Centre),6.08,6.57,6.77,7.34,6.35,6.18,6.14,6.21,5.93,6.02
0,123481,2022/2023,Wolves,EPL,16(2),1216,0,,2,1,0.5,86.4,6.47,2,,1,0.1,1.1,0.8,6.47,0.2,0.6,0.5,0.1,0.4,0.7,32.7,0.1,1.3,Mario Lemina,,Wolverhampton,99,184cm,01-09-1993,Gabon,Defensive Midfielder (C),6.96,6.12,6.66,7.54,6.64,6.68,5.18,6.9,6.56,6.01
1,123481,2020/2021,Fulham,EPL,19(9),1705,1,,5,0,0.7,83.5,6.60,2.2,,1.1,0.1,0.7,0.8,6.60,0.4,0.9,0.5,0,0.8,0.9,31.7,0,1.7,Mario Lemina,,Wolverhampton,99,184cm,01-09-1993,Gabon,Defensive Midfielder (C),6.96,6.12,6.66,7.54,6.64,6.68,5.18,6.9,6.56,6.01
2,123481,2018/2019,Southampton,EPL,18(3),1616,1,,5,0,1.2,86,6.85,2.3,,1.5,0,1.4,0.9,6.85,0.6,1.1,1.1,0,1.5,1.2,38.6,0.1,2.1,Mario Lemina,,Wolverhampton,99,184cm,01-09-1993,Gabon,Defensive Midfielder (C),6.96,6.12,6.66,7.54,6.64,6.68,5.18,6.9,6.56,6.01
3,123481,2017/2018,Southampton,EPL,20(5),1723,1,,2,0,0.9,87.8,6.93,2.2,,1.1,0,1.3,0.7,6.93,0.3,2.2,0.6,0.1,1.2,0.9,38.8,0,1.6,Mario Lemina,,Wolverhampton,99,184cm,01-09-1993,Gabon,Defensive Midfielder (C),6.96,6.12,6.66,7.54,6.64,6.68,5.18,6.9,6.56,6.01
0,409730,2022/2023,Wolves,EPL,15(5),1270,0,,1,0,0.2,84.6,6.46,1.6,,0.3,0,1.5,0.8,6.46,0.8,0.7,0.4,0.1,0.5,0.8,24.4,0.9,0.3,Hugo Bueno,,Wolverhampton,64,180cm,18-09-2002,Portugal,Defender (Left),6.27,6.69,6.24,6.59,6.43,6.41,6.03,7.28,5.61,5.88
0,140088,2022/2023,Wolves,EPL,11(22),1402,2,,2,0,0.5,73.8,6.46,0.4,,0.6,0,0.4,0.2,6.46,0.7,1.3,1,0.2,0.8,1.8,11.7,0.6,0.3,Adama Traoré,,Wolverhampton,37,178cm,25-01-1996,Spain,"Midfielder (Centre, Left, Right), Forward",6.47,6.23,6.38,6.15,6.58,6.39,5.97,5.98,5.78,6.69
1,140088,2021/2022,Wolves,EPL,10(10),1065,1,,0,0,1.2,77.9,6.94,0.4,,0.5,0,0.1,0.2,6.94,0.9,4.2,1.3,0.5,1.5,2.3,14.9,0.5,0.5,Adama Traoré,,Wolverhampton,37,178cm,25-01-1996,Spain,"Midfielder (Centre, Left, Right), Forward",6.47,6.23,6.38,6.15,6.58,6.39,5.97,5.98,5.78,6.69
2,140088,2020/2021,Wolves,EPL,28(9),2645,2,,4,0,1.2,76.3,7.11,0.8,,1.3,0,0.3,0.2,7.11,1.5,4.1,2.3,0.2,1.8,3,18.9,0.6,0.4,Adama Traoré,,Wolverhampton,37,178cm,25-01-1996,Spain,"Midfielder (Centre, Left, Right), Forward",6.47,6.23,6.38,6.15,6.58,6.39,5.97,5.98,5.78,6.69
3,140088,2019/2020,Wolves,EPL,27(10),2608,4,,1,0,1.2,74.4,7.49,0.9,,1.1,0,0.4,0.4,7.49,1.3,5,2.1,0.2,1.8,2.4,19.2,1.2,0.2,Adama Traoré,,Wolverhampton,37,178cm,25-01-1996,Spain,"Midfielder (Centre, Left, Right), Forward",6.47,6.23,6.38,6.15,6.58,6.39,5.97,5.98,5.78,6.69
4,140088,2018/2019,Wolves,EPL,8(21),896,1,,1,0,0.7,72.2,6.59,0.6,,0.5,0,0.2,0.2,6.59,0.6,2.2,0.9,0.2,1.6,1.3,9.3,0.5,0.2,Adama Traoré,,Wolverhampton,37,178cm,25-01-1996,Spain,"Midfielder (Centre, Left, Right), Forward",6.47,6.23,6.38,6.15,6.58,6.39,5.97,5.98,5.78,6.69
5,140088,2016/2017,Middlesbrough,EPL,16(11),1537,0,,1,0,0.4,69.9,7.03,1.1,,0.7,0,0.2,0.4,7.03,0.7,5,1.6,0,1.9,2.1,13.7,0.6,0.4,Adama Traoré,,Wolverhampton,37,178cm,25-01-1996,Spain,"Midfielder (Centre, Left, Right), Forward",6.47,6.23,6.38,6.15,6.58,6.39,5.97,5.98,5.78,6.69
6,140088,2015/2016,Aston Villa,EPL,0(10),184,0,,1,0,0.2,80,6.38,0.1,,0.4,0,0,0,6.38,0.1,2.5,1.1,0,0.7,1,3,0.2,0.2,Adama Traoré,,Wolverhampton,37,178cm,25-01-1996,Spain,"Midfielder (Centre, Left, Right), Forward",6.47,6.23,6.38,6.15,6.58,6.39,5.97,5.98,5.78,6.69
