,player_id,season,team_x,tournament,apps,mins,goals,assists,yels,reds,shoots_per_game,pass_success,overall_ratings,tackles,intercepts,fouls,offsides_won,clear,drb,blocks,key_pass,drb_won,fouls_given,offsides_given,dispossessed,turnover,total_pass,crosses,long_pass,Name,team_y,Current Team,Shirt Number,Height,birth_date,Nationality,Positions,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10
0,136742,2022/2023,Southampton,EPL,19,1584,0,,5,0,0.4,84.2,6.64,1.3,,0.8,0.4,4.1,0.2,6.64,0.2,0.1,0.4,0,0.1,0.1,45.3,0,2.5,Jan Bednarek,,Southampton,35,189cm,12-04-1996,Poland,Defender (Centre),6.81,7.03,6.29,6.47,6.38,7.24,6.33,6.48,6.32,6.25
1,136742,2022/2023,Aston Villa,EPL,1(2),96,0,,0,0,0,90.9,6.32,1,,0.3,0,1.7,0,6.32,0,0,0.3,0,0,0,22,0,2,Jan Bednarek,,Southampton,35,189cm,12-04-1996,Poland,Defender (Centre),6.81,7.03,6.29,6.47,6.38,7.24,6.33,6.48,6.32,6.25
2,136742,2021/2022,Southampton,EPL,30(1),2633,4,,10,0,0.6,81.7,6.81,1,,1,0.3,4.5,0.5,6.81,0.2,0,0.5,0,0.1,0.2,46.6,0,2.8,Jan Bednarek,,Southampton,35,189cm,12-04-1996,Poland,Defender (Centre),6.81,7.03,6.29,6.47,6.38,7.24,6.33,6.48,6.32,6.25
3,136742,2020/2021,Southampton,EPL,36,3104,1,,5,1,0.3,82.4,6.70,1,,0.8,0.8,3.7,0.7,6.70,0.1,0.1,0.4,0,0.1,0.3,57.4,0,2.3,Jan Bednarek,,Southampton,35,189cm,12-04-1996,Poland,Defender (Centre),6.81,7.03,6.29,6.47,6.38,7.24,6.33,6.48,6.32,6.25
4,136742,2019/2020,Southampton,EPL,34,3058,1,,4,0,0.2,75.3,6.83,1.9,,1,0.6,5.7,0.9,6.83,0.1,0.1,0.4,0,0,0.3,45.2,0,2.5,Jan Bednarek,,Southampton,35,189cm,12-04-1996,Poland,Defender (Centre),6.81,7.03,6.29,6.47,6.38,7.24,6.33,6.48,6.32,6.25
5,136742,2018/2019,Southampton,EPL,24(1),2151,0,,7,0,0.2,70.5,7.04,1.6,,0.9,0.8,6.7,0.6,7.04,0.4,0,0.2,0,0.2,0.2,32.8,0,1.7,Jan Bednarek,,Southampton,35,189cm,12-04-1996,Poland,Defender (Centre),6.81,7.03,6.29,6.47,6.38,7.24,6.33,6.48,6.32,6.25
6,136742,2017/2018,Southampton,EPL,5,428,1,,1,0,0.2,75.1,6.67,1.2,,0.6,0.4,5.4,0.6,6.67,0,0,0.2,0,0,0.2,36.2,0,1.6,Jan Bednarek,,Southampton,35,189cm,12-04-1996,Poland,Defender (Centre),6.81,7.03,6.29,6.47,6.38,7.24,6.33,6.48,6.32,6.25
0,251134,2022/2023,Southampton,EPL,9(4),945,1,,2,0,0.4,85.2,6.63,1.1,,0.7,0.2,5,0.2,6.63,0.1,0.2,0.1,0,0.2,0.1,43.2,0,3,Duje Caleta-Car,,Southampton,6,192cm,17-09-1996,Croatia,Defender (Centre),6.29,N/A,7.17,7.28,6.72,5.06,N/A,6.92,7.35,6.99
0,256419,2022/2023,Southampton,EPL,23(5),1998,5,,1,0,1.7,67.6,6.59,0.6,,1.4,0.1,0.8,0.2,6.59,0.9,0.6,1,0.5,1,2.4,17.2,0.1,0.8,Ché Adams,,Southampton,10,175cm,13-07-1996,Scotland,"Attacking Midfielder (Centre, Left), Forward",6.17,6.05,6.89,6.22,6.48,7.36,6.34,6.02,6.21,6.12
1,256419,2021/2022,Southampton,EPL,23(7),2043,7,,0,0,1.6,65.7,6.72,0.4,,1,0,0.5,0.5,6.72,0.9,0.7,1.3,0.2,1.1,2,15.4,0,0.4,Ché Adams,,Southampton,10,175cm,13-07-1996,Scotland,"Attacking Midfielder (Centre, Left), Forward",6.17,6.05,6.89,6.22,6.48,7.36,6.34,6.02,6.21,6.12
2,256419,2020/2021,Southampton,EPL,30(6),2675,9,,1,0,1.5,70.3,6.77,0.7,,0.8,0.1,0.5,0.3,6.77,1,0.8,1.5,0.5,1.2,2.4,16.9,0,0.7,Ché Adams,,Southampton,10,175cm,13-07-1996,Scotland,"Attacking Midfielder (Centre, Left), Forward",6.17,6.05,6.89,6.22,6.48,7.36,6.34,6.02,6.21,6.12
3,256419,2019/2020,Southampton,EPL,12(18),1107,4,,0,0,1.2,64.9,6.45,0.2,,0.6,0,0.3,0.1,6.45,0.4,0.6,0.5,0.3,0.7,1.3,8.3,0,0.2,Ché Adams,,Southampton,10,175cm,13-07-1996,Scotland,"Attacking Midfielder (Centre, Left), Forward",6.17,6.05,6.89,6.22,6.48,7.36,6.34,6.02,6.21,6.12
0,425319,2022/2023,Southampton,EPL,25(3),2168,1,,9,0,0.4,86.4,6.59,2,,1,0,0.8,1.1,6.59,0.6,1,1.7,0,1.1,0.8,34.6,0.1,1.6,Roméo Lavia,,Southampton,45,181cm,06-01-2004,Belgium,Defensive Midfielder (C),6.9,7.2,6.41,6.27,7.08,6.65,6.44,6.71,6.05,6.71
0,313672,2022/2023,Southampton,EPL,29(1),2563,1,,4,0,0.4,78.8,6.56,2,,0.8,0.1,1.3,0.6,6.56,0.5,1.5,1.4,0,1.4,1.3,33,0.4,0.8,Kyle Walker-Peters,,Southampton,2,173cm,13-04-1997,England,"Defender (Left, Right), Midfielder (Right)",6.58,6.92,5.16,6.35,6.22,6.64,6.35,6.04,6.48,6.11
1,313672,2021/2022,Southampton,EPL,29(3),2632,1,,5,0,0.8,81.3,6.84,1.8,,0.8,0.3,1.3,0.4,6.84,0.8,2,1.5,0.1,1.3,1.3,34,0.2,1.3,Kyle Walker-Peters,,Southampton,2,173cm,13-04-1997,England,"Defender (Left, Right), Midfielder (Right)",6.58,6.92,5.16,6.35,6.22,6.64,6.35,6.04,6.48,6.11
2,313672,2020/2021,Southampton,EPL,30,2649,0,,4,0,0.6,80.9,6.84,2.8,,1.1,0.2,1.7,0.8,6.84,0.5,1.5,1.4,0.2,1.6,1.2,44.1,0.2,1.1,Kyle Walker-Peters,,Southampton,2,173cm,13-04-1997,England,"Defender (Left, Right), Midfielder (Right)",6.58,6.92,5.16,6.35,6.22,6.64,6.35,6.04,6.48,6.11
3,313672,2019/2020,Southampton,EPL,7(3),704,0,,1,0,0.2,76.9,6.86,1.3,,0.6,0.1,1.7,1,6.86,0.4,1.7,2.1,0.1,0.6,0.9,34.7,0,1,Kyle Walker-Peters,,Southampton,2,173cm,13-04-1997,England,"Defender (Left, Right), Midfielder (Right)",6.58,6.92,5.16,6.35,6.22,6.64,6.35,6.04,6.48,6.11
4,313672,2019/2020,Tottenham,EPL,3,242,0,,0,0,0.3,87.6,6.77,2.7,,0.3,1.7,1.7,1.3,6.77,0.7,1.7,1.7,0.3,1,1,61.7,0.3,1.3,Kyle Walker-Peters,,Southampton,2,173cm,13-04-1997,England,"Defender (Left, Right), Midfielder (Right)",6.58,6.92,5.16,6.35,6.22,6.64,6.35,6.04,6.48,6.11
5,313672,2018/2019,Tottenham,EPL,4(2),374,0,,1,0,0.3,83,6.95,1.2,,0.7,0,0.7,0.2,6.95,1.2,1.5,1.7,0.2,0.5,0.5,31.3,0.7,0.5,Kyle Walker-Peters,,Southampton,2,173cm,13-04-1997,England,"Defender (Left, Right), Midfielder (Right)",6.58,6.92,5.16,6.35,6.22,6.64,6.35,6.04,6.48,6.11
6,313672,2017/2018,Tottenham,EPL,2(1),188,0,,0,0,0,82.5,7.28,1.7,,0.3,0,2,0.7,7.28,1,1.3,1.3,0,1.7,1,32.3,0.7,1,Kyle Walker-Peters,,Southampton,2,173cm,13-04-1997,England,"Defender (Left, Right), Midfielder (Right)",6.58,6.92,5.16,6.35,6.22,6.64,6.35,6.04,6.48,6.11
0,342877,2022/2023,Southampton,EPL,13(8),1229,2,,2,0,0.7,74.1,6.55,1.5,,0.5,0,0.5,0.4,6.55,0.4,0.8,0.6,0,1,1.7,17.9,0,0.2,Joe Aribo,,Southampton,7,183cm,21-07-1996,Nigeria,"Midfielder (Centre, Left, Right), Forward",6.33,6.19,N/A,N/A,6.17,5.85,N/A,N/A,6.23,6.22
0,255169,2022/2023,Southampton,EPL,13(9),1405,0,,3,0,0,81.1,6.50,2,,0.6,0.2,1.8,0.7,6.50,0.5,0.8,0.4,0,0.6,1.2,28.4,0.3,1.2,Ainsley Maitland-Niles,,Southampton,3,177cm,29-08-1997,England,"Defender (Left, Right), Midfielder (Centre, Left, Right)",6.99,7.23,7.28,6.31,6.17,6.94,6.15,5.51,5.56,6.27
1,255169,2021/2022,Arsenal,EPL,2(6),265,0,,0,0,0.3,77,6.35,1,,0.5,0,0.4,0.3,6.35,0.4,0.5,0.4,0,0.6,0.5,16.9,0.1,0.5,Ainsley Maitland-Niles,,Southampton,3,177cm,29-08-1997,England,"Defender (Left, Right), Midfielder (Centre, Left, Right)",6.99,7.23,7.28,6.31,6.17,6.94,6.15,5.51,5.56,6.27
2,255169,2020/2021,West Brom,EPL,14(1),1233,0,,2,0,0.7,77.6,6.48,1.5,,0.7,0.1,1.4,1.3,6.48,0.3,1.1,0.9,0,1.6,2.1,26.5,0.1,1.1,Ainsley Maitland-Niles,,Southampton,3,177cm,29-08-1997,England,"Defender (Left, Right), Midfielder (Centre, Left, Right)",6.99,7.23,7.28,6.31,6.17,6.94,6.15,5.51,5.56,6.27
3,255169,2020/2021,Arsenal,EPL,5(6),486,0,,0,0,0.2,78.1,6.44,1,,0.5,0.1,0.5,0.4,6.44,0.2,0.5,0.3,0.2,0.6,0.9,22.8,0.2,0.9,Ainsley Maitland-Niles,,Southampton,3,177cm,29-08-1997,England,"Defender (Left, Right), Midfielder (Centre, Left, Right)",6.99,7.23,7.28,6.31,6.17,6.94,6.15,5.51,5.56,6.27
4,255169,2019/2020,Arsenal,EPL,15(5),1383,0,,4,1,0.2,81.9,6.63,2.1,,0.8,0.2,1.6,1.1,6.63,0.6,1,0.7,0,0.9,0.9,42,0.3,1.8,Ainsley Maitland-Niles,,Southampton,3,177cm,29-08-1997,England,"Defender (Left, Right), Midfielder (Centre, Left, Right)",6.99,7.23,7.28,6.31,6.17,6.94,6.15,5.51,5.56,6.27
5,255169,2018/2019,Arsenal,EPL,11(5),986,1,,1,1,0.3,78.5,6.64,2.1,,0.5,0.1,0.7,0.9,6.64,0.4,1.2,0.8,0.1,1.1,1.6,28.2,0.1,0.9,Ainsley Maitland-Niles,,Southampton,3,177cm,29-08-1997,England,"Defender (Left, Right), Midfielder (Centre, Left, Right)",6.99,7.23,7.28,6.31,6.17,6.94,6.15,5.51,5.56,6.27
6,255169,2017/2018,Arsenal,EPL,8(7),909,0,,1,0,0.3,85.3,6.65,1.7,,0.7,0.1,1.5,1.1,6.65,0.5,1.3,0.3,0,0.9,1.2,35.7,0.3,1.5,Ainsley Maitland-Niles,,Southampton,3,177cm,29-08-1997,England,"Defender (Left, Right), Midfielder (Centre, Left, Right)",6.99,7.23,7.28,6.31,6.17,6.94,6.15,5.51,5.56,6.27
7,255169,2016/2017,Arsenal,EPL,0(1),1,0,,0,0,0,75,6.14,1,,0,0,0,0,6.14,0,0,0,0,0,0,4,0,0,Ainsley Maitland-Niles,,Southampton,3,177cm,29-08-1997,England,"Defender (Left, Right), Midfielder (Centre, Left, Right)",6.99,7.23,7.28,6.31,6.17,6.94,6.15,5.51,5.56,6.27
8,255169,2014/2015,Arsenal,EPL,0(1),1,0,,0,0,0,0,6.00,0,,0,0,0,0,6.00,0,0,0,0,0,1,0,0,0,Ainsley Maitland-Niles,,Southampton,3,177cm,29-08-1997,England,"Defender (Left, Right), Midfielder (Centre, Left, Right)",6.99,7.23,7.28,6.31,6.17,6.94,6.15,5.51,5.56,6.27
0,141732,2022/2023,Southampton,EPL,26(6),2116,1,,4,0,1.1,69.1,6.47,1.4,,1.2,0,1.1,0.8,6.47,0.6,0.8,0.5,0.1,1.2,1.2,17.6,0.3,0.6,Mohamed Elyounoussi,,Southampton,24,178cm,04-08-1994,Norway,"Attacking Midfielder (Centre, Left, Right), Forward",7.15,6,7.24,6.09,6.32,7.74,6.51,5.95,5.93,7.06
1,141732,2021/2022,Southampton,EPL,23(7),2046,4,,4,0,1.4,70.7,6.62,1.2,,0.9,0,0.9,0.9,6.62,0.9,0.9,0.6,0,1.3,2.1,20.1,0.1,0.4,Mohamed Elyounoussi,,Southampton,24,178cm,04-08-1994,Norway,"Attacking Midfielder (Centre, Left, Right), Forward",7.15,6,7.24,6.09,6.32,7.74,6.51,5.95,5.93,7.06
2,141732,2018/2019,Southampton,EPL,8(8),791,0,,0,0,1.3,73.4,6.51,1,,0.6,0,0.3,0.8,6.51,0.9,0.7,0.8,0.1,0.5,0.9,13.9,0.8,0.5,Mohamed Elyounoussi,,Southampton,24,178cm,04-08-1994,Norway,"Attacking Midfielder (Centre, Left, Right), Forward",7.15,6,7.24,6.09,6.32,7.74,6.51,5.95,5.93,7.06
0,422135,2022/2023,Southampton,EPL,9(8),882,0,,1,0,1.1,77.6,6.47,0.8,,0.5,0,0.2,0.6,6.47,0.8,2,0.6,0.1,0.9,2.1,13.6,0.1,0.6,Kamaldeen Sulemana,,Southampton,10,175cm,15-02-2002,Ghana,"Attacking Midfielder (Left), Forward",N/A,6.37,6.15,6.57,5.82,6.02,7.76,6.58,6.1,5.96
0,331466,2022/2023,Southampton,EPL,22(7),1839,2,,4,0,1,74.7,6.46,1.9,,1.1,0,1.2,0.8,6.46,0.5,0.3,0.5,0.1,0.5,0.9,22.8,0.4,0.4,Romain Perraud,,Southampton,15,173cm,22-09-1997,France,"Defender (Left), Midfielder (Left)",7.6,6.26,N/A,6.56,6,6.46,7.24,5.98,6.89,6.68
1,331466,2021/2022,Southampton,EPL,18(2),1625,0,,3,0,1,70.6,6.41,1.7,,1.6,0.1,1.9,0.7,6.41,0.4,0.4,0.8,0,0.5,1.6,26.7,0.3,0.6,Romain Perraud,,Southampton,15,173cm,22-09-1997,France,"Defender (Left), Midfielder (Left)",7.6,6.26,N/A,6.56,6,6.46,7.24,5.98,6.89,6.68
0,363676,2022/2023,Southampton,EPL,7(9),706,0,,1,0,0.2,77.3,6.46,1.2,,0.7,0,0.4,0.9,6.46,0.6,1.2,1.2,0.1,0.4,0.9,12.9,0.3,0.4,Moussa Djenepo,,Southampton,19,177cm,15-06-1998,Mali,"Midfielder (Left, Right)",N/A,7.69,6.3,6.22,N/A,N/A,7.08,6.09,6.37,5.96
1,363676,2021/2022,Southampton,EPL,5(7),455,0,,3,0,0.9,75.7,6.18,0.8,,0.8,0,0.4,0.7,6.18,0.5,1,0.8,0,0.8,1.9,11.7,0.2,0.1,Moussa Djenepo,,Southampton,19,177cm,15-06-1998,Mali,"Midfielder (Left, Right)",N/A,7.69,6.3,6.22,N/A,N/A,7.08,6.09,6.37,5.96
2,363676,2020/2021,Southampton,EPL,15(12),1240,1,,5,0,0.5,72.8,6.37,1.9,,1.1,0,0.4,1.3,6.37,0.2,1,1.4,0.1,0.6,1.8,14.1,0,0.3,Moussa Djenepo,,Southampton,19,177cm,15-06-1998,Mali,"Midfielder (Left, Right)",N/A,7.69,6.3,6.22,N/A,N/A,7.08,6.09,6.37,5.96
3,363676,2019/2020,Southampton,EPL,10(8),926,2,,4,1,1.1,74.1,6.78,1.5,,1.3,0,0.5,0.6,6.78,0.6,2.4,1.7,0.2,1.2,2.2,13.3,0.2,0.3,Moussa Djenepo,,Southampton,19,177cm,15-06-1998,Mali,"Midfielder (Left, Right)",N/A,7.69,6.3,6.22,N/A,N/A,7.08,6.09,6.37,5.96
0,122182,2022/2023,Southampton,EPL,4(7),405,0,,0,0,1,60.4,6.44,0.3,,1.3,0.2,0.4,0.2,6.44,0.4,0.8,0.5,0.5,0.8,2,8.3,0,0.4,Paul Onuachu,,Southampton,18,201cm,28-05-1994,Nigeria,Forward,7.25,6.42,6.02,6,N/A,6.5,6.38,6.08,6.13,6.65
0,384868,2022/2023,Southampton,EPL,32,2880,0,,0,0,0,55.9,6.44,0,,0,0,1.2,0,6.44,0,0,0.1,0,0,0,32.1,0,7.3,Gavin Bazunu,,Southampton,31,189cm,20-02-2002,Ireland,Goalkeeper,6.84,5.95,7.77,6,5.33,6.53,6.86,6.48,5.71,5.81
0,391348,2022/2023,Southampton,EPL,12(5),945,4,,3,0,1.4,77.5,6.43,0.5,,0.9,0,0.5,0.8,6.43,0.2,0.6,0.8,0.1,1.3,1.6,15.2,0,0.2,Carlos Alcaraz,,Southampton,22,176cm,30-11-2002,,"Midfielder (Centre), Forward",6.3,6.32,5.87,6.38,8.77,5.8,6.44,6.51,5.75,5.59
0,284115,2022/2023,Southampton,EPL,10(10),1085,1,,4,0,0.6,75.6,6.42,1.1,,0.8,0.4,2.5,0.3,6.42,0.2,0.4,0.5,0.1,0.2,0.6,23.8,0.1,1.4,Lyanco,,Southampton,4,187cm,01-02-1997,Brazil,"Defender (Centre, Right)",5.74,6.28,6.26,N/A,6.38,6.73,6.69,7.42,7.16,6.04
1,284115,2021/2022,Southampton,EPL,9(6),906,0,,2,0,0.4,72.2,6.37,1.2,,0.9,0.5,3.2,0.5,6.37,0.2,0.3,0.5,0,0.1,0.3,25.9,0,1.4,Lyanco,,Southampton,4,187cm,01-02-1997,Brazil,"Defender (Centre, Right)",5.74,6.28,6.26,N/A,6.38,6.73,6.69,7.42,7.16,6.04
0,455537,2022/2023,Southampton,EPL,2(3),152,0,,0,0,0,80,6.40,1.4,,0.2,0.2,0.6,0,6.40,0,0.6,0,0,0.4,0.6,11,0.2,0.2,Juan Larios,,Southampton,28,,12-01-2004,Spain,Defender,6.34,6.55,6.04,6.09,6.96,,,,,
0,148474,2022/2023,Southampton,EPL,3(1),278,0,,1,0,0,76.9,6.39,1,,0.3,0.3,1.8,0.3,6.39,1,0.3,0,0,0.3,0.5,29.3,1,1,James Bree,,Southampton,2,172cm,11-12-1997,England,"Defender (Centre, Left, Right), Midfielder (Right)",7.11,N/A,6.8,N/A,6.71,6.27,6.58,6.74,6.35,5.87
0,93677,2022/2023,Southampton,EPL,14(17),1379,2,,6,0,0.7,81.8,6.34,1,,0.5,0,0.3,0.8,6.34,0.5,0.7,0.6,0,0.9,0.8,19.9,0.3,0.5,Stuart Armstrong,,Southampton,17,183cm,30-03-1992,Scotland,"Attacking Midfielder (Centre, Left, Right)",6.22,6.82,6.75,5.99,6.02,7.13,7.11,7.1,6.29,6.33
1,93677,2021/2022,Southampton,EPL,15(10),1470,2,,1,0,1.5,81.9,6.51,1.1,,0.4,0,0.5,0.6,6.51,1,1.1,0.8,0,1.1,1.6,27.9,0.4,0.5,Stuart Armstrong,,Southampton,17,183cm,30-03-1992,Scotland,"Attacking Midfielder (Centre, Left, Right)",6.22,6.82,6.75,5.99,6.02,7.13,7.11,7.1,6.29,6.33
2,93677,2020/2021,Southampton,EPL,32(1),2774,4,,3,0,1.7,80.7,6.82,1.8,,1,0.1,0.6,1.5,6.82,1.1,2.1,1.1,0.1,2.1,2.3,37.5,0.2,1,Stuart Armstrong,,Southampton,17,183cm,30-03-1992,Scotland,"Attacking Midfielder (Centre, Left, Right)",6.22,6.82,6.75,5.99,6.02,7.13,7.11,7.1,6.29,6.33
3,93677,2019/2020,Southampton,EPL,19(11),1716,5,,4,0,1.5,77,6.66,1.1,,0.8,0,0.7,1,6.66,0.6,1,0.7,0.1,0.8,1.8,19.3,0.2,0.4,Stuart Armstrong,,Southampton,17,183cm,30-03-1992,Scotland,"Attacking Midfielder (Centre, Left, Right)",6.22,6.82,6.75,5.99,6.02,7.13,7.11,7.1,6.29,6.33
4,93677,2018/2019,Southampton,EPL,16(13),1433,3,,2,0,1.1,78.6,6.50,1,,0.7,0,0.4,1.2,6.50,1,0.7,0.7,0.1,0.9,1.4,21.1,0.1,0.7,Stuart Armstrong,,Southampton,17,183cm,30-03-1992,Scotland,"Attacking Midfielder (Centre, Left, Right)",6.22,6.82,6.75,5.99,6.02,7.13,7.11,7.1,6.29,6.33
0,13796,2022/2023,Southampton,EPL,12(7),1057,2,,1,0,1,72.9,6.32,0.6,,0.4,0,0.4,1,6.32,0.6,0.6,0.4,0.8,0.6,1.2,12.1,0.1,0.1,Theo Walcott,,Southampton,32,176cm,16-03-1989,England,"Midfielder (Centre, Left, Right), Forward",7.89,5.86,5.72,6.26,7.8,6.37,5.48,6.44,6.21,5.9
1,13796,2021/2022,Southampton,EPL,5(4),381,0,,0,0,0.7,71.6,6.09,0.4,,0.1,0,0.2,0.4,6.09,0.1,0.1,0.7,0.2,0.1,1.1,9,0,0.2,Theo Walcott,,Southampton,32,176cm,16-03-1989,England,"Midfielder (Centre, Left, Right), Forward",7.89,5.86,5.72,6.26,7.8,6.37,5.48,6.44,6.21,5.9
2,13796,2020/2021,Southampton,EPL,20(1),1629,3,,0,0,1.4,74.4,6.56,1.1,,0.6,0,0.1,1,6.56,0.8,0.8,1.4,0.4,1.3,2.7,19,0.2,0.3,Theo Walcott,,Southampton,32,176cm,16-03-1989,England,"Midfielder (Centre, Left, Right), Forward",7.89,5.86,5.72,6.26,7.8,6.37,5.48,6.44,6.21,5.9
3,13796,2020/2021,Everton,EPL,0(1),12,0,,0,0,0,100,5.87,0,,0,0,0,0,5.87,0,0,0,0,0,1,1,0,0,Theo Walcott,,Southampton,32,176cm,16-03-1989,England,"Midfielder (Centre, Left, Right), Forward",7.89,5.86,5.72,6.26,7.8,6.37,5.48,6.44,6.21,5.9
