HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
Blackburn,Fulham,0.1111111111111111,0.1111111111111111,D,0.2,0.0,H,A Taylor,0.19047619047619047,0.2903225806451613,0.20833333333333334,0.2,0.625,0.36,0.15789473684210525,0.15789473684210525,0.0,0.1111111111111111,0.0,0.0
Everton,Newcastle,0.0,0.1111111111111111,A,0.0,0.2,A,A Marriner,0.11904761904761904,0.2903225806451613,0.125,0.2,0.625,0.8,0.15789473684210525,0.3157894736842105,0.2857142857142857,0.3333333333333333,0.0,0.0
Stoke,West Ham,0.1111111111111111,0.1111111111111111,D,0.0,0.2,A,L Mason,0.19047619047619047,0.41935483870967744,0.125,0.3,0.5833333333333334,0.28,0.3157894736842105,0.15789473684210525,0.42857142857142855,0.2222222222222222,0.0,0.0
Sunderland,Arsenal,0.1111111111111111,0.1111111111111111,D,0.0,0.2,A,P Dowd,0.35714285714285715,0.5161290322580645,0.20833333333333334,0.35,0.4583333333333333,0.48,0.5789473684210527,0.15789473684210525,0.2857142857142857,0.2222222222222222,0.0,0.5
Tottenham,Wolves,0.3333333333333333,0.1111111111111111,H,0.0,0.2,A,M Jones,0.4523809523809524,0.16129032258064516,0.4583333333333333,0.1,0.2916666666666667,0.4,0.2631578947368421,0.21052631578947367,0.42857142857142855,0.3333333333333333,0.0,0.0
West Brom,Birmingham,0.3333333333333333,0.1111111111111111,H,0.0,0.2,A,C Foy,0.35714285714285715,0.1935483870967742,0.4166666666666667,0.15,0.4583333333333333,0.28,0.2631578947368421,0.0,0.14285714285714285,0.1111111111111111,0.0,0.0
Wigan,Man City,0.0,0.2222222222222222,A,0.0,0.2,A,L Probert,0.19047619047619047,0.3548387096774194,0.125,0.25,0.4166666666666667,0.52,0.15789473684210525,0.05263157894736842,0.14285714285714285,0.2222222222222222,0.0,0.0
Man United,Liverpool,0.3333333333333333,0.2222222222222222,H,0.2,0.0,H,H Webb,0.35714285714285715,0.22580645161290322,0.2916666666666667,0.05,0.625,0.36,0.3157894736842105,0.05263157894736842,0.5714285714285714,0.1111111111111111,0.0,0.0
Chelsea,Blackpool,0.4444444444444444,0.0,H,0.8,0.0,H,M Clattenburg,0.6190476190476191,0.3548387096774194,0.625,0.2,0.2916666666666667,0.12,0.47368421052631576,0.3157894736842105,0.14285714285714285,0.2222222222222222,0.0,0.0
Arsenal,West Brom,0.2222222222222222,0.3333333333333333,A,0.0,0.0,D,M Oliver,0.5476190476190477,0.22580645161290322,0.5,0.25,0.625,0.52,0.8421052631578947,0.21052631578947367,0.5714285714285714,0.3333333333333333,0.0,0.0
Birmingham,Wigan,0.0,0.0,D,0.0,0.0,D,M Clattenburg,0.21428571428571427,0.5483870967741935,0.16666666666666666,0.5,0.5,0.68,0.15789473684210525,0.3684210526315789,0.2857142857142857,0.3333333333333333,0.5,0.0
Blackpool,Blackburn,0.1111111111111111,0.2222222222222222,A,0.0,0.2,A,M Dean,0.23809523809523808,0.41935483870967744,0.3333333333333333,0.4,0.5,0.4,0.42105263157894735,0.42105263157894735,0.2857142857142857,0.1111111111111111,0.0,0.0
Fulham,Everton,0.0,0.0,D,0.0,0.0,D,H Webb,0.2619047619047619,0.4838709677419355,0.08333333333333333,0.35,0.625,0.48,0.21052631578947367,0.2631578947368421,0.2857142857142857,0.1111111111111111,0.0,0.0
Liverpool,Sunderland,0.2222222222222222,0.2222222222222222,D,0.2,0.2,D,S Attwell,0.2857142857142857,0.3225806451612903,0.20833333333333334,0.05,0.625,0.24,0.15789473684210525,0.15789473684210525,0.42857142857142855,0.1111111111111111,0.0,0.0
Man City,Chelsea,0.1111111111111111,0.0,H,0.0,0.0,D,A Marriner,0.16666666666666666,0.4838709677419355,0.25,0.2,0.4166666666666667,0.44,0.15789473684210525,0.21052631578947367,0.2857142857142857,0.3333333333333333,0.0,0.0
West Ham,Tottenham,0.1111111111111111,0.0,H,0.2,0.0,H,M Atkinson,0.5,0.5483870967741935,0.625,0.55,0.4166666666666667,0.4,0.7368421052631579,0.3684210526315789,0.2857142857142857,0.0,0.0,0.0
Bolton,Man United,0.2222222222222222,0.2222222222222222,D,0.2,0.2,D,P Dowd,0.3333333333333333,0.3870967741935484,0.375,0.3,0.6666666666666666,0.68,0.3684210526315789,0.631578947368421,0.14285714285714285,0.2222222222222222,0.0,0.0
Newcastle,Stoke,0.1111111111111111,0.2222222222222222,A,0.2,0.0,H,M Jones,0.23809523809523808,0.25806451612903225,0.2916666666666667,0.1,0.3333333333333333,0.4,0.15789473684210525,0.21052631578947367,0.0,0.1111111111111111,0.0,0.0
Wolves,Aston Villa,0.1111111111111111,0.2222222222222222,A,0.0,0.2,A,M Halsey,0.30952380952380953,0.3225806451612903,0.5,0.4,0.625,0.72,0.2631578947368421,0.21052631578947367,0.14285714285714285,0.2222222222222222,0.0,0.0
West Ham,Fulham,0.1111111111111111,0.1111111111111111,D,0.0,0.2,A,A Marriner,0.2619047619047619,0.5483870967741935,0.20833333333333334,0.25,0.625,0.28,0.10526315789473684,0.15789473684210525,0.42857142857142855,0.1111111111111111,0.0,0.0
Wigan,Wolves,0.2222222222222222,0.0,H,0.0,0.0,D,L Mason,0.5476190476190477,0.06451612903225806,0.7083333333333334,0.0,0.375,0.44,0.15789473684210525,0.15789473684210525,0.14285714285714285,0.2222222222222222,0.0,0.5
Tottenham,Aston Villa,0.2222222222222222,0.1111111111111111,H,0.2,0.2,D,M Clattenburg,0.42857142857142855,0.41935483870967744,0.4166666666666667,0.2,0.5,0.72,0.5263157894736842,0.21052631578947367,0.14285714285714285,0.3333333333333333,0.0,0.0
West Brom,Bolton,0.1111111111111111,0.1111111111111111,D,0.0,0.0,D,P Walton,0.38095238095238093,0.3225806451612903,0.375,0.25,0.3333333333333333,0.36,0.3684210526315789,0.21052631578947367,0.42857142857142855,0.2222222222222222,0.0,0.0
Stoke,Blackburn,0.1111111111111111,0.0,H,0.0,0.0,D,H Webb,0.40476190476190477,0.22580645161290322,0.4583333333333333,0.2,0.3333333333333333,0.48,0.42105263157894735,0.3157894736842105,0.2857142857142857,0.3333333333333333,0.0,0.0
Birmingham,Everton,0.0,0.2222222222222222,A,0.0,0.0,D,P Dowd,0.11904761904761904,0.3548387096774194,0.125,0.3,0.20833333333333334,0.4,0.3157894736842105,0.2631578947368421,0.0,0.0,0.0,0.0
Sunderland,Man United,0.0,0.0,D,0.0,0.0,D,C Foy,0.30952380952380953,0.3225806451612903,0.3333333333333333,0.2,0.4166666666666667,0.2,0.5263157894736842,0.21052631578947367,0.14285714285714285,0.2222222222222222,0.0,0.0
Chelsea,Arsenal,0.2222222222222222,0.0,H,0.2,0.0,H,M Dean,0.23809523809523808,0.41935483870967744,0.25,0.25,0.2916666666666667,0.44,0.5263157894736842,0.5263157894736842,0.14285714285714285,0.1111111111111111,0.0,0.0
Liverpool,Blackpool,0.1111111111111111,0.2222222222222222,A,0.0,0.4,A,M Jones,0.42857142857142855,0.3548387096774194,0.4166666666666667,0.35,0.4583333333333333,0.36,0.2631578947368421,0.10526315789473684,0.2857142857142857,0.1111111111111111,0.0,0.0
Man City,Newcastle,0.2222222222222222,0.1111111111111111,H,0.2,0.2,D,M Atkinson,0.19047619047619047,0.25806451612903225,0.20833333333333334,0.2,0.4583333333333333,0.48,0.21052631578947367,0.21052631578947367,0.42857142857142855,0.2222222222222222,0.0,0.0
Arsenal,Birmingham,0.2222222222222222,0.1111111111111111,H,0.2,0.2,D,M Atkinson,0.40476190476190477,0.1935483870967742,0.5416666666666666,0.2,0.6666666666666666,0.32,0.3684210526315789,0.15789473684210525,0.2857142857142857,0.2222222222222222,0.5,0.0
Aston Villa,Chelsea,0.0,0.0,D,0.0,0.0,D,L Mason,0.23809523809523808,0.41935483870967744,0.20833333333333334,0.3,0.4583333333333333,0.4,0.47368421052631576,0.2631578947368421,0.5714285714285714,0.3333333333333333,0.0,0.0
Bolton,Stoke,0.2222222222222222,0.1111111111111111,H,0.2,0.0,H,P Walton,0.23809523809523808,0.25806451612903225,0.25,0.15,0.4166666666666667,0.28,0.2631578947368421,0.3157894736842105,0.2857142857142857,0.2222222222222222,0.5,0.0
Fulham,Tottenham,0.1111111111111111,0.2222222222222222,A,0.2,0.2,D,M Dean,0.23809523809523808,0.45161290322580644,0.20833333333333334,0.3,0.375,0.36,0.21052631578947367,0.5789473684210527,0.14285714285714285,0.1111111111111111,0.0,0.0
Man United,West Brom,0.2222222222222222,0.2222222222222222,D,0.4,0.0,H,M Jones,0.35714285714285715,0.22580645161290322,0.375,0.1,0.4166666666666667,0.24,0.15789473684210525,0.10526315789473684,0.14285714285714285,0.2222222222222222,0.0,0.0
Newcastle,Wigan,0.2222222222222222,0.2222222222222222,D,0.0,0.4,A,M Halsey,0.19047619047619047,0.25806451612903225,0.16666666666666666,0.2,0.5416666666666666,0.52,0.3157894736842105,0.15789473684210525,0.2857142857142857,0.1111111111111111,0.0,0.0
Wolves,West Ham,0.1111111111111111,0.1111111111111111,D,0.2,0.0,H,M Clattenburg,0.19047619047619047,0.2903225806451613,0.20833333333333334,0.35,0.4166666666666667,0.28,0.42105263157894735,0.15789473684210525,0.0,0.1111111111111111,0.0,0.0
Everton,Liverpool,0.2222222222222222,0.0,H,0.2,0.0,H,H Webb,0.19047619047619047,0.4838709677419355,0.25,0.45,0.4166666666666667,0.32,0.42105263157894735,0.3684210526315789,0.2857142857142857,0.2222222222222222,0.0,0.0
Blackpool,Man City,0.2222222222222222,0.3333333333333333,A,0.0,0.0,D,P Dowd,0.35714285714285715,0.41935483870967744,0.20833333333333334,0.4,0.375,0.32,0.15789473684210525,0.47368421052631576,0.0,0.2222222222222222,0.0,0.0
Blackburn,Sunderland,0.0,0.0,D,0.0,0.0,D,L Probert,0.19047619047619047,0.5161290322580645,0.125,0.35,0.5,0.4,0.2631578947368421,0.15789473684210525,0.2857142857142857,0.1111111111111111,0.5,0.0
Wigan,Bolton,0.1111111111111111,0.1111111111111111,D,0.0,0.0,D,H Webb,0.3333333333333333,0.2903225806451613,0.375,0.1,0.3333333333333333,0.52,0.2631578947368421,0.0,0.0,0.2222222222222222,0.0,0.0
West Ham,Newcastle,0.1111111111111111,0.2222222222222222,A,0.2,0.2,D,C Foy,0.09523809523809523,0.41935483870967744,0.041666666666666664,0.4,0.5,0.2,0.10526315789473684,0.3157894736842105,0.0,0.0,0.0,0.0
West Brom,Fulham,0.2222222222222222,0.1111111111111111,H,0.4,0.2,H,K Friend,0.30952380952380953,0.2903225806451613,0.2916666666666667,0.15,0.125,0.28,0.3684210526315789,0.2631578947368421,0.0,0.0,0.0,0.0
Chelsea,Wolves,0.2222222222222222,0.0,H,0.2,0.0,H,L Probert,0.38095238095238093,0.3870967741935484,0.4166666666666667,0.45,0.3333333333333333,0.28,0.42105263157894735,0.42105263157894735,0.14285714285714285,0.2222222222222222,0.0,0.0
Sunderland,Aston Villa,0.1111111111111111,0.0,H,0.2,0.0,H,M Halsey,0.2857142857142857,0.3548387096774194,0.25,0.35,0.4583333333333333,0.48,0.21052631578947367,0.5789473684210527,0.14285714285714285,0.2222222222222222,0.0,0.0
Tottenham,Everton,0.1111111111111111,0.1111111111111111,D,0.2,0.2,D,M Jones,0.2857142857142857,0.22580645161290322,0.3333333333333333,0.15,0.625,0.52,0.21052631578947367,0.21052631578947367,0.42857142857142855,0.1111111111111111,0.0,0.0
Birmingham,Blackpool,0.2222222222222222,0.0,H,0.2,0.0,H,A Taylor,0.38095238095238093,0.45161290322580644,0.3333333333333333,0.3,0.3333333333333333,0.6,0.47368421052631576,0.5263157894736842,0.14285714285714285,0.1111111111111111,0.0,0.0
Liverpool,Blackburn,0.2222222222222222,0.1111111111111111,H,0.0,0.0,D,P Dowd,0.38095238095238093,0.12903225806451613,0.4166666666666667,0.1,0.7083333333333334,0.44,0.7894736842105263,0.21052631578947367,0.2857142857142857,0.3333333333333333,0.0,0.0
Man City,Arsenal,0.0,0.3333333333333333,A,0.0,0.2,A,M Clattenburg,0.19047619047619047,0.3870967741935484,0.25,0.4,0.4583333333333333,0.36,0.3157894736842105,0.3684210526315789,0.2857142857142857,0.4444444444444444,0.5,0.0
Stoke,Man United,0.1111111111111111,0.2222222222222222,A,0.0,0.2,A,A Marriner,0.11904761904761904,0.3870967741935484,0.08333333333333333,0.25,0.25,0.48,0.2631578947368421,0.3157894736842105,0.2857142857142857,0.2222222222222222,0.0,0.0
Arsenal,West Ham,0.1111111111111111,0.0,H,0.0,0.0,D,M Jones,0.4523809523809524,0.1935483870967742,0.5416666666666666,0.15,0.5833333333333334,0.68,0.3684210526315789,0.21052631578947367,0.2857142857142857,0.2222222222222222,0.0,0.0
Blackburn,Chelsea,0.1111111111111111,0.2222222222222222,A,0.2,0.2,D,P Walton,0.2857142857142857,0.5161290322580645,0.25,0.45,0.5,0.52,0.21052631578947367,0.2631578947368421,0.2857142857142857,0.2222222222222222,0.0,0.0
Everton,Stoke,0.1111111111111111,0.0,H,0.0,0.0,D,L Probert,0.40476190476190477,0.2903225806451613,0.4166666666666667,0.05,0.6666666666666666,0.52,0.3157894736842105,0.10526315789473684,0.14285714285714285,0.1111111111111111,0.0,0.0
Fulham,Wigan,0.2222222222222222,0.0,H,0.4,0.0,H,A Marriner,0.3333333333333333,0.25806451612903225,0.375,0.15,0.2916666666666667,0.44,0.3684210526315789,0.05263157894736842,0.0,0.0,0.0,0.0
Man United,Tottenham,0.2222222222222222,0.0,H,0.2,0.0,H,M Clattenburg,0.40476190476190477,0.3548387096774194,0.4166666666666667,0.25,0.5,0.36,0.05263157894736842,0.21052631578947367,0.0,0.3333333333333333,0.0,0.0
Wolves,Man City,0.2222222222222222,0.1111111111111111,H,0.2,0.2,D,M Dean,0.21428571428571427,0.5483870967741935,0.25,0.45,0.20833333333333334,0.52,0.2631578947368421,0.3684210526315789,0.14285714285714285,0.2222222222222222,0.0,0.0
Aston Villa,Birmingham,0.0,0.0,D,0.0,0.0,D,H Webb,0.14285714285714285,0.3225806451612903,0.125,0.3,0.5416666666666666,0.4,0.05263157894736842,0.21052631578947367,0.2857142857142857,0.3333333333333333,0.0,0.0
Bolton,Liverpool,0.0,0.1111111111111111,A,0.0,0.0,D,M Atkinson,0.30952380952380953,0.3225806451612903,0.4166666666666667,0.2,0.625,0.48,0.05263157894736842,0.21052631578947367,0.2857142857142857,0.2222222222222222,0.0,0.0
Newcastle,Sunderland,0.5555555555555556,0.1111111111111111,H,0.6,0.0,H,P Dowd,0.35714285714285715,0.3548387096774194,0.5,0.25,0.3333333333333333,0.68,0.42105263157894735,0.3157894736842105,0.42857142857142855,0.6666666666666666,0.0,0.5
Blackpool,West Brom,0.2222222222222222,0.1111111111111111,H,0.2,0.0,H,M Oliver,0.47619047619047616,0.3870967741935484,0.3333333333333333,0.25,0.6666666666666666,0.48,0.42105263157894735,0.10526315789473684,0.2857142857142857,0.3333333333333333,0.0,1.0
Birmingham,West Ham,0.2222222222222222,0.2222222222222222,D,0.0,0.0,D,M Oliver,0.16666666666666666,0.5161290322580645,0.20833333333333334,0.4,0.5,0.52,0.15789473684210525,0.21052631578947367,0.0,0.1111111111111111,0.0,0.0
Blackburn,Wigan,0.2222222222222222,0.1111111111111111,H,0.0,0.0,D,K Friend,0.21428571428571427,0.5161290322580645,0.125,0.5,0.6666666666666666,0.56,0.15789473684210525,0.3157894736842105,0.0,0.2222222222222222,0.0,0.0
Blackpool,Everton,0.2222222222222222,0.2222222222222222,D,0.2,0.2,D,A Marriner,0.23809523809523808,0.6451612903225806,0.3333333333333333,0.7,0.5833333333333334,0.44,0.15789473684210525,0.3684210526315789,0.2857142857142857,0.1111111111111111,0.0,0.0
Bolton,Tottenham,0.4444444444444444,0.2222222222222222,H,0.2,0.0,H,C Foy,0.40476190476190477,0.3548387096774194,0.3333333333333333,0.3,0.5416666666666666,0.32,0.3684210526315789,0.3157894736842105,0.14285714285714285,0.0,0.0,0.0
Fulham,Aston Villa,0.1111111111111111,0.1111111111111111,D,0.0,0.2,A,P Walton,0.30952380952380953,0.4838709677419355,0.4166666666666667,0.4,0.5,0.12,0.15789473684210525,0.15789473684210525,0.14285714285714285,0.0,0.0,0.0
Man United,Wolves,0.2222222222222222,0.1111111111111111,H,0.2,0.0,H,P Dowd,0.30952380952380953,0.25806451612903225,0.4166666666666667,0.3,0.25,0.4,0.15789473684210525,0.10526315789473684,0.14285714285714285,0.0,0.0,0.0
Sunderland,Stoke,0.2222222222222222,0.0,H,0.2,0.0,H,M Atkinson,0.30952380952380953,0.3548387096774194,0.2916666666666667,0.25,0.4166666666666667,0.48,0.3157894736842105,0.47368421052631576,0.0,0.5555555555555556,0.0,0.0
Arsenal,Newcastle,0.0,0.1111111111111111,A,0.0,0.2,A,M Dean,0.23809523809523808,0.22580645161290322,0.3333333333333333,0.1,0.6666666666666666,0.44,0.631578947368421,0.10526315789473684,0.42857142857142855,0.1111111111111111,0.5,0.0
Liverpool,Chelsea,0.2222222222222222,0.0,H,0.4,0.0,H,H Webb,0.19047619047619047,0.3548387096774194,0.2916666666666667,0.35,0.625,0.64,0.10526315789473684,0.2631578947368421,0.0,0.2222222222222222,0.0,0.0
West Brom,Man City,0.0,0.2222222222222222,A,0.0,0.4,A,L Probert,0.2857142857142857,0.2903225806451613,0.2916666666666667,0.25,0.625,0.6,0.3157894736842105,0.05263157894736842,0.42857142857142855,0.4444444444444444,0.5,0.5
Stoke,Birmingham,0.3333333333333333,0.2222222222222222,H,0.2,0.0,H,M Clattenburg,0.42857142857142855,0.45161290322580644,0.5,0.5,0.25,0.28,0.5263157894736842,0.21052631578947367,0.0,0.0,0.0,0.0
Tottenham,Sunderland,0.1111111111111111,0.1111111111111111,D,0.0,0.0,D,H Webb,0.4523809523809524,0.25806451612903225,0.5,0.2,0.25,0.56,0.8947368421052632,0.15789473684210525,0.2857142857142857,0.1111111111111111,0.0,0.0
Wigan,Liverpool,0.1111111111111111,0.1111111111111111,D,0.0,0.2,A,P Walton,0.21428571428571427,0.25806451612903225,0.3333333333333333,0.15,0.2916666666666667,0.36,0.2631578947368421,0.21052631578947367,0.0,0.2222222222222222,0.0,0.0
West Ham,West Brom,0.2222222222222222,0.2222222222222222,D,0.2,0.2,D,M Dean,0.16666666666666666,0.45161290322580644,0.20833333333333334,0.3,0.5416666666666666,0.16,0.3157894736842105,0.3684210526315789,0.42857142857142855,0.0,0.0,0.0
Newcastle,Blackburn,0.1111111111111111,0.2222222222222222,A,0.0,0.2,A,M Jones,0.19047619047619047,0.22580645161290322,0.125,0.25,0.6666666666666666,0.56,0.21052631578947367,0.05263157894736842,0.42857142857142855,0.4444444444444444,0.0,0.0
Wolves,Arsenal,0.0,0.2222222222222222,A,0.0,0.2,A,M Halsey,0.30952380952380953,0.3870967741935484,0.2916666666666667,0.4,0.2916666666666667,0.52,0.2631578947368421,0.10526315789473684,0.14285714285714285,0.2222222222222222,0.0,0.0
Everton,Bolton,0.1111111111111111,0.1111111111111111,D,0.0,0.0,D,P Dowd,0.5238095238095238,0.3225806451612903,0.5,0.25,0.3333333333333333,0.44,0.7894736842105263,0.5263157894736842,0.0,0.3333333333333333,0.5,0.0
Chelsea,Fulham,0.1111111111111111,0.0,H,0.2,0.0,H,M Atkinson,0.42857142857142855,0.16129032258064516,0.4166666666666667,0.15,0.5833333333333334,0.56,0.21052631578947367,0.21052631578947367,0.2857142857142857,0.0,0.5,0.0
Aston Villa,Blackpool,0.3333333333333333,0.2222222222222222,H,0.2,0.2,D,A Taylor,0.42857142857142855,0.3870967741935484,0.5,0.3,0.2916666666666667,0.36,0.5789473684210527,0.42105263157894735,0.2857142857142857,0.3333333333333333,0.0,0.0
Man City,Man United,0.0,0.0,D,0.0,0.0,D,C Foy,0.11904761904761904,0.22580645161290322,0.16666666666666666,0.2,0.4166666666666667,0.44,0.42105263157894735,0.2631578947368421,0.0,0.2222222222222222,0.0,0.0
Wolves,Bolton,0.2222222222222222,0.3333333333333333,A,0.0,0.2,A,P Walton,0.21428571428571427,0.41935483870967744,0.25,0.35,0.4166666666666667,0.36,0.631578947368421,0.15789473684210525,0.14285714285714285,0.0,0.0,0.0
West Ham,Blackpool,0.0,0.0,D,0.0,0.0,D,K Friend,0.38095238095238093,0.5161290322580645,0.16666666666666666,0.25,0.2916666666666667,0.24,0.42105263157894735,0.3684210526315789,0.0,0.1111111111111111,0.0,0.0
Wigan,West Brom,0.1111111111111111,0.0,H,0.0,0.0,D,A Taylor,0.2857142857142857,0.3870967741935484,0.16666666666666666,0.3,0.5416666666666666,0.48,0.2631578947368421,0.2631578947368421,0.14285714285714285,0.1111111111111111,0.0,0.0
Tottenham,Blackburn,0.4444444444444444,0.2222222222222222,H,0.4,0.0,H,A Marriner,0.4523809523809524,0.3870967741935484,0.5,0.4,0.4583333333333333,0.4,0.631578947368421,0.3157894736842105,0.2857142857142857,0.2222222222222222,0.0,0.0
Aston Villa,Man United,0.2222222222222222,0.2222222222222222,D,0.0,0.0,D,M Dean,0.2619047619047619,0.5161290322580645,0.25,0.5,0.4583333333333333,0.32,0.47368421052631576,0.3684210526315789,0.42857142857142855,0.4444444444444444,0.0,0.0
Newcastle,Fulham,0.0,0.0,D,0.0,0.0,D,L Probert,0.2857142857142857,0.3225806451612903,0.2916666666666667,0.4,0.4583333333333333,0.72,0.2631578947368421,0.2631578947368421,0.2857142857142857,0.2222222222222222,0.0,0.0
Man City,Birmingham,0.0,0.0,D,0.0,0.0,D,M Jones,0.47619047619047616,0.16129032258064516,0.4583333333333333,0.15,0.625,0.4,0.3157894736842105,0.21052631578947367,0.2857142857142857,0.0,0.0,0.0
Stoke,Liverpool,0.2222222222222222,0.0,H,0.0,0.0,D,M Halsey,0.30952380952380953,0.3225806451612903,0.2916666666666667,0.3,0.5833333333333334,0.36,0.21052631578947367,0.15789473684210525,0.2857142857142857,0.3333333333333333,0.0,0.5
Chelsea,Sunderland,0.0,0.3333333333333333,A,0.0,0.2,A,C Foy,0.30952380952380953,0.6129032258064516,0.2916666666666667,0.45,0.375,0.48,0.3157894736842105,0.15789473684210525,0.14285714285714285,0.2222222222222222,0.0,0.0
Everton,Arsenal,0.1111111111111111,0.2222222222222222,A,0.0,0.2,A,H Webb,0.30952380952380953,0.41935483870967744,0.2916666666666667,0.4,0.625,0.52,0.47368421052631576,0.10526315789473684,0.2857142857142857,0.2222222222222222,0.0,0.0
West Brom,Stoke,0.0,0.3333333333333333,A,0.0,0.0,D,C Foy,0.3333333333333333,0.1935483870967742,0.3333333333333333,0.2,0.4166666666666667,0.32,0.42105263157894735,0.15789473684210525,0.0,0.0,0.0,0.0
Man United,Wigan,0.2222222222222222,0.0,H,0.2,0.0,H,M Atkinson,0.38095238095238093,0.3225806451612903,0.5,0.2,0.4166666666666667,0.52,0.5789473684210527,0.05263157894736842,0.0,0.2222222222222222,0.0,1.0
Bolton,Newcastle,0.5555555555555556,0.1111111111111111,H,0.4,0.0,H,H Webb,0.40476190476190477,0.1935483870967742,0.375,0.05,0.5416666666666666,0.32,0.10526315789473684,0.15789473684210525,0.0,0.2222222222222222,0.0,0.5
Liverpool,West Ham,0.3333333333333333,0.0,H,0.6,0.0,H,L Probert,0.42857142857142855,0.1935483870967742,0.4583333333333333,0.05,0.3333333333333333,0.28,0.5263157894736842,0.10526315789473684,0.0,0.1111111111111111,0.0,0.0
Birmingham,Chelsea,0.1111111111111111,0.0,H,0.2,0.0,H,M Halsey,0.0,0.7741935483870968,0.041666666666666664,0.45,0.375,0.04,0.21052631578947367,0.7368421052631579,0.2857142857142857,0.0,0.0,0.0
Arsenal,Tottenham,0.2222222222222222,0.3333333333333333,A,0.4,0.0,H,P Dowd,0.2619047619047619,0.3225806451612903,0.2916666666666667,0.3,0.7083333333333334,0.6,0.10526315789473684,0.3157894736842105,0.42857142857142855,0.1111111111111111,0.0,0.0
Blackpool,Wolves,0.2222222222222222,0.1111111111111111,H,0.4,0.0,H,M Clattenburg,0.2857142857142857,0.6129032258064516,0.375,0.5,0.2916666666666667,0.32,0.21052631578947367,0.5789473684210527,0.0,0.2222222222222222,0.0,0.0
Blackburn,Aston Villa,0.2222222222222222,0.0,H,0.2,0.0,H,M Oliver,0.30952380952380953,0.5161290322580645,0.20833333333333334,0.55,0.625,0.36,0.2631578947368421,0.42105263157894735,0.0,0.1111111111111111,0.0,0.0
Fulham,Man City,0.1111111111111111,0.4444444444444444,A,0.0,0.6,A,L Mason,0.19047619047619047,0.3548387096774194,0.125,0.4,0.5416666666666666,0.6,0.3684210526315789,0.3684210526315789,0.2857142857142857,0.1111111111111111,0.0,0.0
Sunderland,Everton,0.2222222222222222,0.2222222222222222,D,0.2,0.2,D,P Walton,0.2857142857142857,0.3225806451612903,0.3333333333333333,0.4,0.20833333333333334,0.24,0.21052631578947367,0.21052631578947367,0.0,0.2222222222222222,0.0,0.0
Stoke,Man City,0.1111111111111111,0.1111111111111111,D,0.0,0.0,D,P Walton,0.35714285714285715,0.2903225806451613,0.375,0.2,0.3333333333333333,0.36,0.3157894736842105,0.10526315789473684,0.2857142857142857,0.2222222222222222,0.0,0.0
Wolves,Sunderland,0.3333333333333333,0.2222222222222222,H,0.0,0.0,D,M Jones,0.30952380952380953,0.4838709677419355,0.3333333333333333,0.45,0.4583333333333333,0.36,0.5789473684210527,0.2631578947368421,0.2857142857142857,0.3333333333333333,0.0,0.0
West Ham,Wigan,0.3333333333333333,0.1111111111111111,H,0.2,0.0,H,M Halsey,0.3333333333333333,0.3225806451612903,0.375,0.5,0.3333333333333333,0.28,0.3684210526315789,0.10526315789473684,0.0,0.0,0.0,0.0
Man United,Blackburn,0.7777777777777778,0.1111111111111111,H,0.6,0.0,H,L Probert,0.3333333333333333,0.0967741935483871,0.4583333333333333,0.1,0.25,0.2,0.2631578947368421,0.10526315789473684,0.0,0.2222222222222222,0.0,0.0
Aston Villa,Arsenal,0.2222222222222222,0.4444444444444444,A,0.0,0.4,A,M Clattenburg,0.11904761904761904,0.5483870967741935,0.16666666666666666,0.5,0.4166666666666667,0.24,0.15789473684210525,0.42105263157894735,0.14285714285714285,0.1111111111111111,0.0,0.0
Everton,West Brom,0.1111111111111111,0.4444444444444444,A,0.2,0.4,A,L Mason,0.2619047619047619,0.22580645161290322,0.16666666666666666,0.15,0.4583333333333333,0.68,0.10526315789473684,0.10526315789473684,0.14285714285714285,0.3333333333333333,0.5,0.5
Bolton,Blackpool,0.2222222222222222,0.2222222222222222,D,0.0,0.2,A,M Dean,0.5476190476190477,0.5161290322580645,0.5833333333333334,0.5,0.3333333333333333,0.52,0.21052631578947367,0.21052631578947367,0.2857142857142857,0.2222222222222222,0.0,0.0
Fulham,Birmingham,0.1111111111111111,0.1111111111111111,D,0.0,0.2,A,H Webb,0.23809523809523808,0.22580645161290322,0.2916666666666667,0.15,0.4166666666666667,0.32,0.3684210526315789,0.21052631578947367,0.14285714285714285,0.0,0.0,0.0
Newcastle,Chelsea,0.1111111111111111,0.1111111111111111,D,0.2,0.2,D,A Marriner,0.09523809523809523,0.5483870967741935,0.125,0.65,0.375,0.4,0.3157894736842105,0.3684210526315789,0.2857142857142857,0.1111111111111111,0.0,0.0
Tottenham,Liverpool,0.2222222222222222,0.1111111111111111,H,0.0,0.2,A,M Atkinson,0.4523809523809524,0.3870967741935484,0.5416666666666666,0.4,0.25,0.6,0.2631578947368421,0.42105263157894735,0.0,0.5555555555555556,0.0,0.0
Man City,Bolton,0.1111111111111111,0.0,H,0.2,0.0,H,A Marriner,0.42857142857142855,0.22580645161290322,0.4166666666666667,0.1,0.5,0.68,0.42105263157894735,0.42105263157894735,0.42857142857142855,0.2222222222222222,0.5,0.0
